udise_code,status,school_name,state,edu_district,edu_block,academic_year,school_category,school_management,class_range,school_type,school_location,lgd_block,lgd_village,lgd_ward,urban_local_body,address,pin_code,email,know_more_url,schooldetail_id,last_modified_time,total_results_hint
******90215 Operational,,CEZM MPL PS 48TH DIV ELURU,,,,Andhra Pradesh,1-Primary,34-MUNCIPAL,1 To 5,3-Co-educational,2-Urban,NA,,Eluru Ward No 48,Eluru-Municipal Corporations,48 DIVISION ELURU ELURU ELURU (MANDAL) WEST GODAVARI (DIST),534005,kirankumarkorada85[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4671757/12,4671757,12/03/2024 16:41,2835
******01009 Operational,,CGM PS CHEBROLU,,,,Andhra Pradesh,1-Primary,35-Pvt.Aided,1 To 5,3-Co-educational,1-Rural,Unguturu,Chebrolu,,,CHEBROLE UNGUTURU MANDAL,534406,,https://kys.udiseplus.gov.in/#/schooldetail/4671357/12,4671357,23/12/2025 12:21,2835
******02006 Operational,,CHAITANYA EM PS AND HS LINGAPALEM,,,,Andhra Pradesh,6-Pr. Up Pr. and Secondary Only,38-Pvt.Unaided,1 To 10,3-Co-educational,1-Rural,Lingapalem,Lingapalem,,,Thochilaka road Lingapalem LINGAPALEM MANDAL ELURU DIST,534462,chaitanyalingapalem[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4670036/12,4670036,23/12/2025 13:55,2835
******90969 Closed,Closed,CHAITANYA (EM) UP SCHOOL BAVISETTIVARI PETA,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,2-Urban,NA,,Eluru (M) - Ward No.7,Eluru-Municipal Corporations,BAVISETTIVARIPET 3- DIVISION ELURU-1,534001,chaitanyaschoolelr[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4671840/12,4671840,26/09/2024 17:13,2835
******91014 Operational,,CHAITANYA UPPER PRIMARY SCHOOL (EM),,,,Andhra Pradesh,1-Primary,38-Pvt.Unaided,1 To 5,3-Co-educational,2-Urban,NA,,Eluru (M) - Ward No.4,Eluru-Municipal Corporations,chataparru eluru eluru eluru,534001,di0523wg[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4671379/12,4671379,28/12/2025 20:05,2835
******00513 Operational,,CHAITNYA EM HIGH SCHOOL,,,,Andhra Pradesh,7-Upper Pr. and Secondary,38-Pvt.Unaided,6 To 10,3-Co-educational,1-Rural,Musunuru,Chakkapalle,,,CHEKKAPALLI MUSUNURU MANDAL,521213,chaitanyahighschool47[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4676097/12,4676097,23/12/2025 10:40,2835
******00512 Operational,,CHAITNYA EM PRIMARY SCHOOL,,,,Andhra Pradesh,1-Primary,38-Pvt.Unaided,1 To 5,3-Co-educational,1-Rural,Musunuru,Chakkapalle,,,CHEKKAPALLIMUSUNURU MANDAL,521213,mnraju2424[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4676722/12,4676722,23/12/2025 10:39,2835
******00907 Permanently Closed,,CHILDRENS PRIMARY SCHOOL (EM),,,,Andhra Pradesh,1-Primary,38-Pvt.Unaided,1 To 5,3-Co-educational,1-Rural,Eluru,Chataparru,,,NA,534004,,https://kys.udiseplus.gov.in/#/schooldetail/4715190/12,4715190,15/10/2020 12:18,2835
******91049 Operational,,CH S D ST THERESAS COLLEGE(W) ELURU 04151,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,2-Girls,2-Urban,NA,,Eluru (M) - Ward No.26,Eluru-Municipal Corporations,St Theresas college for women opposite to government hospital NR pet Eluru,534006,theresainter58[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4671883/12,4671883,28/12/2025 19:19,2835
******01708 Operational,,CHUKKAPALLI H S (EM),,,,Andhra Pradesh,7-Upper Pr. and Secondary,38-Pvt.Unaided,6 To 10,3-Co-educational,1-Rural,Agiripalli,Adivinekkalam,,,NEKKALAM GOLLAGUDEM ADAVINEKKALAM POST AGIRIPALLI MANDAL KRISHNA DIST AP-521212,521212,chukkapalli.cphs[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4675850/12,4675850,15/10/2020 12:18,2835
******01707 Operational,,CHUKKAPALLI UPSL,,,,Andhra Pradesh,1-Primary,38-Pvt.Unaided,1 To 5,3-Co-educational,1-Rural,Agiripalli,Adivinekkalam,,,ADAVINEKKALAM ADIVINEKKALAM(VILL) ADIVINEKKALAM(VILL) AGIRIPALLI(MANDAL) KRISHNA(DIST),521212,chukkapalli.cphs[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4675849/12,4675849,16/06/2023 15:21,2835
******01084 Operational,,CORNER STONE VOC JR COLLEGE KAIKALURU,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,1-Rural,Kaikalur,Kaikalur,,,9/366 NEAR BUS STAND LIC BUILIDING - CORNER STONE VOC JR COLLEGE -KAIKALURU,521333,,https://kys.udiseplus.gov.in/#/schooldetail/4721522/12,4721522,27/09/2024 12:27,2835
******01507 Closed,Closed,CREATIVE EMHS THUKKULURU,,,,Andhra Pradesh,7-Upper Pr. and Secondary,38-Pvt.Unaided,6 To 10,3-Co-educational,1-Rural,Nuzvid,Tukkuluru (M),,,TUKKULURU THUKKULURU-VILL THUKKULURU(VILL) NUZVID(MANDAL) KRISHNA(DIST),521111,creativeschoolnzd[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4676542/12,4676542,12/05/2022 15:29,2835
******01508 Closed,Closed,CREATIVE UP ES THUKKULURU,,,,Andhra Pradesh,1-Primary,38-Pvt.Unaided,1 To 5,3-Co-educational,1-Rural,Nuzvid,Tukkuluru (M),,,TUKKULURU THUKKULURU-VILL THUKKULURU(VILL) NUZVID(MANDAL) KRISHNA(DIST),521111,creativeschoolnzd[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4675935/12,4675935,12/05/2022 15:00,2835
******91017 Permanently Closed,,CROSS POINT PUBLIC SCHOOL,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,2-Urban,NA,,Eluru (M) - Ward No.13,Eluru-Municipal Corporations,NA,534001,,https://kys.udiseplus.gov.in/#/schooldetail/4715202/12,4715202,15/10/2020 12:18,2835
******90902 Closed,Closed,CSI ALEXANDER HS (G) 30TH DIV ELURU,,,,Andhra Pradesh,7-Upper Pr. and Secondary,35-Pvt.Aided,6 To 10,2-Girls,2-Urban,NA,,Gavaravaram (OG) - Ward No.30,Eluru-Municipal Corporations,28TH WARD 2ND DIVISION ELURU ELURU-2 ELURU (MANDAL) WEST GODAVARI (DIST),534005,csialexandergirlshighschool[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4671822/12,4671822,29/12/2022 15:22,2835
******90244 Closed,Closed,CSI ALEXANDER PS 2ND DIV ELURU,,,,Andhra Pradesh,1-Primary,35-Pvt.Aided,1 To 5,3-Co-educational,2-Urban,NA,,Eluru (M) - Ward No.2,Eluru-Municipal Corporations,22ND WARD 2ND DIVISION ELURU ELURU ELURU (MANDAL) WEST GODAVARI (DIST),534005,,https://kys.udiseplus.gov.in/#/schooldetail/4671777/12,4671777,10/05/2022 17:59,2835
******90250 Operational,,CSI EM PS 2ND DIV ELURU,,,,Andhra Pradesh,1-Primary,38-Pvt.Unaided,1 To 5,3-Co-educational,2-Urban,NA,,Eluru (M) - Ward No.2,Eluru-Municipal Corporations,2 DIVISION ASR Road ELURU ELURU (MANDAL) WEST GODAVARI (DIST),534005,di0523wg[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4671781/12,4671781,25/07/2024 13:39,2835
******90907 Closed,Closed,CSI HIGH SCHOOL (EM),,,,Andhra Pradesh,7-Upper Pr. and Secondary,38-Pvt.Unaided,6 To 10,3-Co-educational,2-Urban,NA,,Eluru (M) - Ward No.2,Eluru-Municipal Corporations,22ND WARD ELURU ELURU-2 ELURU (MANDAL) WEST GODAVARI (DIST),534005,csiemhighschool[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4671827/12,4671827,15/10/2020 12:18,2835
******01001 Permanently Closed,,CSI PS AASANNAGUDEM,,,,Andhra Pradesh,1-Primary,35-Pvt.Aided,1 To 5,3-Co-educational,1-Rural,Lingapalem,Asannagudem,,,NA,534452,,https://kys.udiseplus.gov.in/#/schooldetail/4670485/12,4670485,15/10/2020 12:18,2835
******01013 Closed,Closed,CSI P S(A BARRIINKA,,,,Andhra Pradesh,1-Primary,35-Pvt.Aided,1 To 5,3-Co-educational,1-Rural,Kalidindi,Kalidindi,,,BARRINKALAGARUVU KALIDINDI (VILL) KALIDINDI(VILL) KALIDINDI(MANDAL)KRISHNA(DIST),521344,,https://kys.udiseplus.gov.in/#/schooldetail/4678036/12,4678036,15/10/2020 12:18,2835
******00902 Permanently Closed,,CSI PS A BATHULAVARIGUDEM,,,,Andhra Pradesh,1-Primary,35-Pvt.Aided,1 To 5,3-Co-educational,1-Rural,Nuzvid,Bathulavarigudem,,,NA,521201,,https://kys.udiseplus.gov.in/#/schooldetail/4676499/12,4676499,15/10/2020 12:18,2835
******00803 Closed,Closed,CSI PS A ENAMADALA,,,,Andhra Pradesh,1-Primary,35-Pvt.Aided,1 To 5,3-Co-educational,1-Rural,Nuzvid,Enamadala,,,ENAMADALA ENAMADALA (VILL) ENAMADALA(VILL) NUZVID(MANDAL) KRISHNA(DIST),521201,,https://kys.udiseplus.gov.in/#/schooldetail/4676495/12,4676495,15/10/2020 12:18,2835
******01109 Closed,Closed,CSI PS AIDED AGIRIPALLI,,,,Andhra Pradesh,1-Primary,35-Pvt.Aided,1 To 5,3-Co-educational,1-Rural,Agiripalli,Agiripalle,,,AGIRIPALLE AGIRIPALLE (VILL) AGIRIPALLE(VILL) AGIRIPALLI(MANDAL) KRISHNA(DIST),521211,,https://kys.udiseplus.gov.in/#/schooldetail/4676424/12,4676424,12/05/2022 14:50,2835
******02704 Permanently Closed,,CSI P S(AIDED ALLINAGARAM,,,,Andhra Pradesh,1-Primary,35-Pvt.Aided,1 To 5,3-Co-educational,1-Rural,Mandavalli,Kanukollu,,,NA,521325,,https://kys.udiseplus.gov.in/#/schooldetail/4715690/12,4715690,15/10/2020 12:18,2835
******00505 Closed,Closed,CSI PS(AIDED) CHAKKAPALLI,,,,Andhra Pradesh,1-Primary,35-Pvt.Aided,1 To 5,3-Co-educational,1-Rural,Musunuru,Chakkapalle,,,CHAKKAPALLE CHAKKAPALLE (VILL) (POST) CHAKKAPALLE(VILL) MUSUNURU(MANDAL) KRISHNA(DIST),521213,bhushanaml91[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4676718/12,4676718,30/01/2023 17:25,2835
******00703 Closed,Closed,CSI PS(AIDED) CHINTALAVALLI,,,,Andhra Pradesh,1-Primary,35-Pvt.Aided,1 To 5,3-Co-educational,1-Rural,Musunuru,Chintalavalli,,,CHINTALAVALLI CHINTALAVALLI (VILL) (POST) CHINTALAVALLI(VILL) MUSUNURU(MANDAL) KRISHNA(DIST),521207,9490anand[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4676725/12,4676725,30/01/2023 17:17,2835
******02102 Permanently Closed,,CSI P S(AIDED GOLLAPALLE,,,,Andhra Pradesh,1-Primary,35-Pvt.Aided,1 To 5,3-Co-educational,1-Rural,Nuzvid,Gollapalle,,,NA,521111,,https://kys.udiseplus.gov.in/#/schooldetail/4715532/12,4715532,15/10/2020 12:18,2835
******00903 Closed,Closed,CSI PS(AIDED) KALATURU,,,,Andhra Pradesh,1-Primary,35-Pvt.Aided,1 To 5,3-Co-educational,1-Rural,Agiripalli,Kalaturu,,,KALATUR EDULAGUDEM (POST) KALATUR(VILL) AGIRIPALLI(MANDAL) KRISHNA(DIST),521211,,https://kys.udiseplus.gov.in/#/schooldetail/4676414/12,4676414,15/10/2020 12:18,2835
******01406 Closed,Closed,CSI PS(AIDED) KATRENIPADU(NORTH),,,,Andhra Pradesh,1-Primary,35-Pvt.Aided,1 To 5,3-Co-educational,1-Rural,Musunuru,Katrenipadu,,,KATRENIPADU KATRENIPADU (VILL) (NORTH) KATRENIPADU(VILL) MUSUNURU(MANDAL) KRISHNA(DIST),521207,marumudivedanayakam[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4676759/12,4676759,30/01/2023 17:25,2835
******01201 Permanently Closed,,CSI PS AIDED PRATHIPADU,,,,Andhra Pradesh,1-Primary,35-Pvt.Aided,1 To 5,3-Co-educational,1-Rural,Mandavalli,Prathipadu,,,NA,521345,,https://kys.udiseplus.gov.in/#/schooldetail/4715686/12,4715686,15/10/2020 12:18,2835
******02101 Closed,Closed,CSI PS(AIDED) SAGGURU,,,,Andhra Pradesh,1-Primary,35-Pvt.Aided,1 To 5,3-Co-educational,1-Rural,Agiripalli,Sagguru,,,SAGGURU SAGGURU (VILL) (POST) SAGGURU(VILL) AGIRIPALLI(MANDAL) KRISHNA(DIST),521211,,https://kys.udiseplus.gov.in/#/schooldetail/4676462/12,4676462,15/10/2020 12:18,2835
******02502 Closed,Closed,CSIPS(AIDED VAIVAKA,,,,Andhra Pradesh,1-Primary,35-Pvt.Aided,1 To 5,3-Co-educational,1-Rural,Mudinepalle,Vaivaka,,,VAIVAKA VAIVAKA (VILL) VAIVAKA(VILL) MUDIENEPALLI(MANDAL) KRISHNA(DIST),521329,masiladasari[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4678489/12,4678489,24/01/2023 18:13,2835
******01307 Closed,Closed,CSI PS(AID GOPAVARAM,,,,Andhra Pradesh,1-Primary,35-Pvt.Aided,1 To 5,3-Co-educational,1-Rural,Musunuru,Gopavaram,,,GOPAVARAM GOPAVARAM (VILL) GOPAVARAM(VILL) MUSUNURU(MANDAL) KRISHNA(DIST),521207,,https://kys.udiseplus.gov.in/#/schooldetail/4676754/12,4676754,30/01/2023 17:25,2835
******02001 Closed,Closed,CSI PS(AID SINGARAYAPALEM,,,,Andhra Pradesh,1-Primary,35-Pvt.Aided,1 To 5,3-Co-educational,1-Rural,Mudinepalle,Singarayapalem,,,SINGARAYAPALEM SINGARAYAPALEM (VILL) SINGARAYAPALEM(VILL) MUDIENEPALLI(MANDAL) KRISHNA(DIST),521329,,https://kys.udiseplus.gov.in/#/schooldetail/4678472/12,4678472,24/01/2023 18:13,2835
******00302 Closed,Closed,CSI PS ANKAMPALEM,,,,Andhra Pradesh,1-Primary,35-Pvt.Aided,1 To 5,3-Co-educational,1-Rural,Jangareddigudem,Sreenivasapuram,,,SREENIVASAPURAM JANAGREDDYGUDEM WEST GODAVARI-534447,534447,prakashraodeva15[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4670112/12,4670112,10/05/2022 05:22,2835
******02407 Permanently Closed,,CSI PS ANKANNAGUDEM,,,,Andhra Pradesh,1-Primary,35-Pvt.Aided,1 To 5,3-Co-educational,1-Rural,Pedavegi,Koppaka,,,NA,534003,,https://kys.udiseplus.gov.in/#/schooldetail/4715180/12,4715180,15/10/2020 12:18,2835
******01304 Closed,Closed,CSI PS(A) POTHUREDDIPALLE,,,,Andhra Pradesh,1-Primary,35-Pvt.Aided,1 To 5,3-Co-educational,1-Rural,Nuzvid,Pathureddipalle,,,POTHUREDDIPALLE POTHUREDDIPALLE (VILL) POTHUREDDIPALLE(VILL) NUZVID(MANDAL) KRISHNA(DIST),521201,,https://kys.udiseplus.gov.in/#/schooldetail/4676531/12,4676531,12/05/2022 15:00,2835
******00804 Closed,Closed,CSI PS A REGUNTA,,,,Andhra Pradesh,1-Primary,35-Pvt.Aided,1 To 5,3-Co-educational,1-Rural,Nuzvid,Enamadala,,,REGUNTA ENAMADALA (VILL) ENAMADALA(VILL) NUZVID(MANDAL) KRISHNA(DIST),521201,vvnrkrishna[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4676496/12,4676496,05/02/2023 17:18,2835
******02816 Closed,Closed,CSI PS BOYAGUDEM,,,,Andhra Pradesh,1-Primary,35-Pvt.Aided,1 To 5,3-Co-educational,2-Urban,NA,,dummy_ward,Chinthalapudi,CSI PS BOYAGUDEM,534460,meo0509wg[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4670393/12,4670393,27/01/2023 19:19,2835
******00503 Permanently Closed,,CSI PS CHIGURUKOTA,,,,Andhra Pradesh,1-Primary,35-Pvt.Aided,1 To 5,3-Co-educational,1-Rural,Mudinepalle,Chigurukota,,,NA,521345,,https://kys.udiseplus.gov.in/#/schooldetail/4715678/12,4715678,15/10/2020 12:18,2835
******01603 Permanently Closed,,CSI PS CH.PRATHIPADU,,,,Andhra Pradesh,1-Primary,35-Pvt.Aided,1 To 5,3-Co-educational,1-Rural,Mudinepalle,Pedapalaparru,,,NA,521323,,https://kys.udiseplus.gov.in/#/schooldetail/4678452/12,4678452,15/10/2020 12:18,2835
******02305 Closed,Closed,CSI PS DHARMAJIGUDEM,,,,Andhra Pradesh,1-Primary,35-Pvt.Aided,1 To 5,3-Co-educational,1-Rural,Lingapalem,Dharmajigudem,,,DHARMAJIGUDEM LINGAPALEM MANDAL WEST GODAVARI DISTRICT,534462,,https://kys.udiseplus.gov.in/#/schooldetail/4670529/12,4670529,09/05/2022 16:43,2835
******02501 Closed,Closed,CSI PS DOSAPADU,,,,Andhra Pradesh,1-Primary,35-Pvt.Aided,1 To 5,3-Co-educational,9-NA,NA,,,,DOSAPADU DENDULURU WEST GODAVARI 534442.,534442,,https://kys.udiseplus.gov.in/#/schooldetail/4671480/12,4671480,10/05/2022 05:22,2835
******02603 Closed,Closed,CSI PS DUGGIRALA,,,,Andhra Pradesh,1-Primary,35-Pvt.Aided,1 To 5,3-Co-educational,1-Rural,Pedavegi,Duggirala,,,DUGGIRALA PEDAVEGI WEST GODAVARI 534003,534003,,https://kys.udiseplus.gov.in/#/schooldetail/4671561/12,4671561,10/05/2022 13:16,2835
******01202 Closed,Closed,CSI PS GALAYAGUDEM,,,,Andhra Pradesh,1-Primary,35-Pvt.Aided,1 To 5,3-Co-educational,9-NA,NA,,,,GALAYAGUDEM DENDULURU MANDAL WEST GODAVARI-543450,534450,csiprimaryschool470[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4671928/12,4671928,10/05/2022 05:22,2835
******00901 Permanently Closed,,CSI PS G KUNTA,,,,Andhra Pradesh,1-Primary,35-Pvt.Aided,1 To 5,3-Co-educational,1-Rural,Dwarakatirumala,Gundugolanukunta,,,NA,534426,,https://kys.udiseplus.gov.in/#/schooldetail/4670648/12,4670648,15/10/2020 12:18,2835
******00702 Closed,Closed,CSI PS JANGAREDDYGUDEM,,,,Andhra Pradesh,1-Primary,35-Pvt.Aided,1 To 5,3-Co-educational,2-Urban,NA,,Jangareddigudem Ward No 04,Jangareddygudem-Municipality,Harijan petajangareddigudem,534447,,https://kys.udiseplus.gov.in/#/schooldetail/4670121/12,4670121,15/10/2020 12:18,2835
******01108 Permanently Closed,,CSI PS JOGADIGUDEM,,,,Andhra Pradesh,1-Primary,35-Pvt.Aided,1 To 5,3-Co-educational,1-Rural,Kamavarapukota,Kamavarapukota,,,NA,534449,,https://kys.udiseplus.gov.in/#/schooldetail/4670579/12,4670579,15/10/2020 12:18,2835
******00605 Closed,Closed,CSI PS K MUPPARRU,,,,Andhra Pradesh,1-Primary,35-Pvt.Aided,1 To 5,3-Co-educational,9-NA,NA,,,,K MUPPARRU VILLAGE,534002,,https://kys.udiseplus.gov.in/#/schooldetail/4671590/12,4671590,10/05/2022 17:25,2835
******00602 Closed,Closed,CSI PS KODURUPADU,,,,Andhra Pradesh,1-Primary,35-Pvt.Aided,1 To 5,3-Co-educational,1-Rural,Bhimadole,Kodurupadu,,,KODURUPADU,534401,,https://kys.udiseplus.gov.in/#/schooldetail/4671424/12,4671424,10/05/2022 21:22,2835
******02203 Closed,Closed,CSI PS KONIZERLA,,,,Andhra Pradesh,1-Primary,35-Pvt.Aided,1 To 5,3-Co-educational,1-Rural,Lingapalem,Konijerla,,,konijerla lingapalem mandal west godavari district,534462,hm28151002203[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4670524/12,4670524,09/05/2022 16:43,2835
******02406 Closed,Closed,CSI PS KOPPAKA,,,,Andhra Pradesh,1-Primary,35-Pvt.Aided,1 To 5,3-Co-educational,1-Rural,Pedavegi,Koppaka,,,KOPPAKA PEDAVEGI WESTGODAVARI 534003,534003,,https://kys.udiseplus.gov.in/#/schooldetail/4671553/12,4671553,10/05/2022 13:14,2835
******01204 Permanently Closed,,CSI PS KOPPULAVARI GUDEM,,,,Andhra Pradesh,1-Primary,35-Pvt.Aided,1 To 5,3-Co-educational,1-Rural,Pedavegi,Pedavegi,,,NA,534452,,https://kys.udiseplus.gov.in/#/schooldetail/4671499/12,4671499,15/10/2020 12:18,2835
******01110 Closed,Closed,CSI PS KOTHURU,,,,Andhra Pradesh,1-Primary,35-Pvt.Aided,1 To 5,3-Co-educational,1-Rural,Kamavarapukota,Kamavarapukota,,,kamavarapukota 534449,534449,,https://kys.udiseplus.gov.in/#/schooldetail/4670580/12,4670580,29/12/2022 15:21,2835
******02602 Closed,Closed,CSI PS KOVVALI,,,,Andhra Pradesh,1-Primary,35-Pvt.Aided,1 To 5,3-Co-educational,9-NA,NA,,,,CSI PS SCHOOL KOVVALI DENDULURU WEST GODAVAI 534442,534442,,https://kys.udiseplus.gov.in/#/schooldetail/4671482/12,4671482,10/05/2022 05:22,2835
******00914 Permanently Closed,,CSI PS KR PALEM,,,,Andhra Pradesh,1-Primary,35-Pvt.Aided,1 To 5,3-Co-educational,1-Rural,Pedapadu,Pedapadu I,,,NA,534437,,https://kys.udiseplus.gov.in/#/schooldetail/4715185/12,4715185,15/10/2020 12:18,2835
******00901 Permanently Closed,,CSI PSL (AI AVAKURU,,,,Andhra Pradesh,1-Primary,35-Pvt.Aided,1 To 5,3-Co-educational,1-Rural,Kalidindi,Avakuru,,,NA,521343,,https://kys.udiseplus.gov.in/#/schooldetail/4678691/12,4678691,15/10/2020 12:18,2835
******00502 Permanently Closed,,CSI PS LINGAMPADU,,,,Andhra Pradesh,1-Primary,35-Pvt.Aided,1 To 5,3-Co-educational,1-Rural,Bhimadole,Bhimadole,,,NA,534425,,https://kys.udiseplus.gov.in/#/schooldetail/4671421/12,4671421,15/10/2020 12:18,2835
******01901 Closed,Closed,CSI PS MATTAMGUDEM,,,,Andhra Pradesh,1-Primary,35-Pvt.Aided,1 To 5,3-Co-educational,1-Rural,Lingapalem,Chandrannapalem,,,MATTAGUDEM LINGAPALEM MANDAL WEST GODAVARI DISTIRCT,534462,hm28151001901[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4670513/12,4670513,09/05/2022 16:43,2835
******01602 Closed,Closed,CSI PS MULAGALAMPADU,,,,Andhra Pradesh,1-Primary,35-Pvt.Aided,1 To 5,3-Co-educational,1-Rural,Lingapalem,Mulagalampadu,,,MULAGALAMPADU LINGAPALEM AMDNAL WEST GODAVARI DSITRICT,534462,hm28151001602[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4670504/12,4670504,09/05/2022 16:43,2835
******00903 Permanently Closed,,"CSI PS, NARASANNAPALEM",,,,Andhra Pradesh,1-Primary,35-Pvt.Aided,1 To 5,3-Co-educational,1-Rural,Koyyalagudem,Bayyanagudem,,,NA,534312,,https://kys.udiseplus.gov.in/#/schooldetail/4670079/12,4670079,15/10/2020 12:18,2835
******00913 Permanently Closed,,CSI PS PEDAPADU,,,,Andhra Pradesh,1-Primary,35-Pvt.Aided,1 To 5,3-Co-educational,1-Rural,Pedapadu,Mupparru,,,NA,534437,,https://kys.udiseplus.gov.in/#/schooldetail/4715184/12,4715184,15/10/2020 12:18,2835
******01602 Closed,Closed,CSI PS PEDAPALAPARRU,,,,Andhra Pradesh,1-Primary,35-Pvt.Aided,1 To 5,3-Co-educational,1-Rural,Mudinepalle,Pedapalaparru,,,PEDAPALAPARRU PEDAPALAPARRU (VILL & POST) PEDAPALAPARRU(VILL) MUDIENEPALLI(MANDAL) KRISHNA(DIST),521323,gudavallivijayakumari[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4678451/12,4678451,24/01/2023 18:13,2835
******00603 Permanently Closed,,CSI PS P MUPPARRU,,,,Andhra Pradesh,1-Primary,35-Pvt.Aided,1 To 5,3-Co-educational,1-Rural,Pedapadu,Mupparru,,,NA,534002,,https://kys.udiseplus.gov.in/#/schooldetail/4671587/12,4671587,15/10/2020 12:18,2835
******01302 Closed,Closed,CSI PS PONANGI,,,,Andhra Pradesh,1-Primary,35-Pvt.Aided,1 To 5,3-Co-educational,1-Rural,Eluru,NA,,,PONANGI ELURU WEST GODAVARI 534002,534002,,https://kys.udiseplus.gov.in/#/schooldetail/4671718/12,4671718,10/05/2022 17:35,2835
******03412 Closed,Closed,CSI PS PRAGADAVARAM,,,,Andhra Pradesh,1-Primary,35-Pvt.Aided,1 To 5,3-Co-educational,1-Rural,Chintalapudi,Pragadavaram,,,CSI PS PRAGADAVARAM,534461,rdasari74[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4670445/12,4670445,27/01/2023 19:13,2835
******01807 Permanently Closed,,CSI PS RAGHAVAPURAM,,,,Andhra Pradesh,1-Primary,35-Pvt.Aided,1 To 5,3-Co-educational,1-Rural,Chintalapudi,Raghavapuram,,,NA,534460,,https://kys.udiseplus.gov.in/#/schooldetail/4670357/12,4670357,15/10/2020 12:18,2835
******01403 Permanently Closed,,CSI PS RECHARLA,,,,Andhra Pradesh,1-Primary,35-Pvt.Aided,1 To 5,3-Co-educational,1-Rural,Chintalapudi,Recharla,,,NA,534460,,https://kys.udiseplus.gov.in/#/schooldetail/4670339/12,4670339,15/10/2020 12:18,2835
******01610 Permanently Closed,,CSI PS SAGIPADU,,,,Andhra Pradesh,1-Primary,35-Pvt.Aided,1 To 5,3-Co-educational,1-Rural,Kamavarapukota,Tadikalapudi,,,NA,534452,,https://kys.udiseplus.gov.in/#/schooldetail/4670613/12,4670613,15/10/2020 12:18,2835
******00303 Permanently Closed,,CSI PS SANIVARAPUPETA,,,,Andhra Pradesh,1-Primary,35-Pvt.Aided,1 To 5,3-Co-educational,1-Rural,Eluru,NA,,,NA,534003,,https://kys.udiseplus.gov.in/#/schooldetail/4671659/12,4671659,15/10/2020 12:18,2835
******00604 Permanently Closed,,CSI PS SARIPALLE,,,,Andhra Pradesh,1-Primary,35-Pvt.Aided,1 To 5,3-Co-educational,1-Rural,Koyyalagudem,Saripalle,,,NA,534312,,https://kys.udiseplus.gov.in/#/schooldetail/4715094/12,4715094,15/10/2020 12:18,2835
******02103 Permanently Closed,,CSI PS SIVAPURAM,,,,Andhra Pradesh,1-Primary,35-Pvt.Aided,1 To 5,3-Co-educational,1-Rural,Chintalapudi,Endapalle,,,NA,534460,,https://kys.udiseplus.gov.in/#/schooldetail/4670367/12,4670367,15/10/2020 12:18,2835
******00210 Closed,Closed,CSI PS SURAMPALEM,,,,Andhra Pradesh,1-Primary,35-Pvt.Aided,1 To 5,3-Co-educational,1-Rural,Chatrai,Chanubanda,,,SURAMPALEM CHANUBANDA (VILL) (POST) CHANUBANDA(VILL) CHATRAI(MANDAL) KRISHNA(DIST),521214,meochatrai[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4676618/12,4676618,01/02/2023 21:02,2835
