udise_code,status,school_name,state,edu_district,edu_block,academic_year,school_category,school_management,class_range,school_type,school_location,lgd_block,lgd_village,lgd_ward,urban_local_body,address,pin_code,email,know_more_url,schooldetail_id,last_modified_time,total_results_hint
******00506 Permanently Closed,,GOVT.PS(TW) MUSALIMADUGU,,,,Andhra Pradesh,1-Primary,31-GOVT TW DEPT.PRIMARY SCHOOLS,1 To 5,3-Co-educational,1-Rural,Kothapalle,Musalimadugu,,,NA,518422,,https://kys.udiseplus.gov.in/#/schooldetail/4717354/12,4717354,15/10/2020 12:18,2367
******01401 Operational,,GOVT.PS (T.W) N GUDEM,,,,Andhra Pradesh,1-Primary,31-GOVT TW DEPT.PRIMARY SCHOOLS,1 To 5,3-Co-educational,1-Rural,Atmakur,Nagalooty Gudum,,,NAGALOOTY GUDEM NAGALOOTY GUDEM NAGALOOTY GUDEM(VILLAGE) ATMAKUR(MANDAL) KURNOOL(DIST),518422,laxmivulavala759[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4697550/12,4697550,12/03/2024 10:52,2367
******00508 Operational,,GOVT PS (TW) NR KUNTA,,,,Andhra Pradesh,1-Primary,31-GOVT TW DEPT.PRIMARY SCHOOLS,1 To 5,3-Co-educational,1-Rural,Bandi Atmakur,Narayanapuram,,,NARAPUREDDYKUNTA NARAYANAPRUAM NARAYANAPURAM(VILLAGE) BANDIATMAKUR(MANDAL) KURNOOL(DIST),518533,knagaraju254[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4700336/12,4700336,13/05/2022 14:09,2367
******00204 Operational,,GOVT.PS (T.W) P CHERUVU,,,,Andhra Pradesh,1-Primary,31-GOVT TW DEPT.PRIMARY SCHOOLS,1 To 5,3-Co-educational,1-Rural,Atmakur,Kurukunda,,,PCHERUVU KURUKUNDA KURUKUNDA(VILLAGE) ATMAKUR(MANDAL) KURNOOL(DIST),518422,nagarjuna7471[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4698564/12,4698564,15/10/2020 12:18,2367
******00524 Operational,,GOVT.PS (T.W) VELGODE,,,,Andhra Pradesh,1-Primary,31-GOVT TW DEPT.PRIMARY SCHOOLS,1 To 5,3-Co-educational,1-Rural,Velugodu,Velgode,,,VIJAYA DURGA CHENCHU COLONY VELGODE VELGODE(VILLAGE) VELUGODU(MANDAL) KURNOOL(DIST),518533,gpstwvelugodu[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4698660/12,4698660,15/10/2020 12:18,2367
******01403 Operational,,GOVT PS (TW) YEDURUPADU KOTHAPALLI(M),,,,Andhra Pradesh,1-Primary,31-GOVT TW DEPT.PRIMARY SCHOOLS,1 To 5,3-Co-educational,1-Rural,Kothapalle,Edurupadu,,,EDURUPADU GUDEM EDURUPADU VILLAGE KOTHAPALLI MANDAL KURNOOL DISTRICT,518422,Lakshmamma94415[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4697448/12,4697448,07/05/2022 20:16,2367
******00907 Operational,,GOVT.PS VEMPENTA,,,,Andhra Pradesh,1-Primary,31-GOVT TW DEPT.PRIMARY SCHOOLS,1 To 5,3-Co-educational,1-Rural,Pamulapadu,Vempenta,,,VEMPENTA VEMPENTA VEMPENTA(VILLAGE) PAMULAPADU(MANDAL) KURNOOL(DIST),518533,yellaraghava949[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4698704/12,4698704,11/05/2022 16:33,2367
******90604 Operational,,GOVT.PS VISWANAGAR,,,,Andhra Pradesh,1-Primary,10-State Govt.,1 To 5,3-Co-educational,2-Urban,NA,,Nandyal (M) - Ward No.28,Nandyal-Municipality,VISWANAGAR NANDYAL NANDYAL (M)(VILLAGE) NANDYAL(MANDAL) KURNOOL(DIST),518502,meo.nandyal34[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4700495/12,4700495,12/03/2024 12:05,2367
******00402 Operational,,GOVT.PS(WC) SUNNIPENTA,,,,Andhra Pradesh,1-Primary,10-State Govt.,1 To 5,3-Co-educational,1-Rural,Srisailam,NA,,,WESTERN COLONY SUNDIPENTA(VILLAGE) SRISAILAM(MANDAL) KURNOOL(DIST),518102,govtpswc[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4697554/12,4697554,15/10/2020 12:18,2367
******00904 Operational,,GOVT.ST ASHARAM P.CHERUVU,,,,Andhra Pradesh,6-Pr. Up Pr. and Secondary Only,29-TW DEPT. ASHRAM SCHOOLS,1 To 10,3-Co-educational,1-Rural,Kothapalle,Guvvalakunta,,,PALEMCHERUVU GUVVALAKUNTLA(VILLAGE) KOTAPALLI(MANDAL) KURNOOL(DIST),518422,kunchamdebora[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4698495/12,4698495,07/05/2022 20:37,2367
******00603 Operational,,GOVT ST ASHRAM HS,,,,Andhra Pradesh,6-Pr. Up Pr. and Secondary Only,29-TW DEPT. ASHRAM SCHOOLS,1 To 10,2-Girls,1-Rural,Panyam,Panyam,,,PANYAM INDIRA NAGAR COLONY PANYAM(VILLAGE) PANYAM(MANDAL) KURNOOL(DIST),518112,panyamashramschool1983[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4700221/12,4700221,11/05/2022 10:28,2367
******00704 Operational,,GOVT.ST ASHRAM S.GUDEM,,,,Andhra Pradesh,6-Pr. Up Pr. and Secondary Only,29-TW DEPT. ASHRAM SCHOOLS,1 To 10,3-Co-educational,1-Rural,Kothapalle,Sivapuram,,,SIVAPURAM GUDEM SIVAPURAM GUDEM SIVAPURAM(VILLAGE) KOTAPALLI(MANDAL) KURNOOL(DIST),518422,,https://kys.udiseplus.gov.in/#/schooldetail/4698482/12,4698482,07/05/2022 20:30,2367
******01203 Operational,,GOVT.STHS(ASHRAM) ALEBAD THANDA,,,,Andhra Pradesh,6-Pr. Up Pr. and Secondary Only,29-TW DEPT. ASHRAM SCHOOLS,1 To 10,3-Co-educational,1-Rural,Peapully,Munimadugu,,,ALEBAD THANDA VILLAGE) PEAPULLY(MANDAL) KURNOOL(DIST),518221,hmalebadthanda1203[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4701588/12,4701588,15/10/2020 12:18,2367
******00611 Permanently Closed,,GOVT.STPS DHONE,,,,Andhra Pradesh,1-Primary,10-State Govt.,1 To 5,3-Co-educational,2-Urban,NA,,Dhone Ward No. 1,Dhone(M)-Municipality,NA,518222,,https://kys.udiseplus.gov.in/#/schooldetail/4717521/12,4717521,15/10/2020 12:18,2367
******00403 Operational,,GOVT. STPS L.K.THANDA,,,,Andhra Pradesh,1-Primary,10-State Govt.,1 To 5,3-Co-educational,1-Rural,Gadivemula,Chennakkapalle,,,L K THANDA LK THANDA(VILLAGE) GADIVEMULA(MANDAL) KURNOOL(DIST),518010,schoolsgadivemula[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4700290/12,4700290,11/03/2024 19:00,2367
******00605 Operational,,GOVT.STPS P GUMMADAPURAM,,,,Andhra Pradesh,1-Primary,31-GOVT TW DEPT.PRIMARY SCHOOLS,1 To 5,3-Co-educational,1-Rural,Kothapalle,P Gummadapuram,,,P GUMMADAPURAM GUMMADAPURAM(VILLAGE) KOTAPALLI(MANDAL) KURNOOL(DIST),518422,mvenkata.2408[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4698479/12,4698479,07/05/2022 20:28,2367
******00204 Operational,,GOVT.STPS SIDDHESWARAM,,,,Andhra Pradesh,1-Primary,31-GOVT TW DEPT.PRIMARY SCHOOLS,1 To 5,3-Co-educational,1-Rural,Kothapalle,Siddheswaram,,,JANALA GUDEM SIDDHESWARAM SIDDHESWARAM(VILLAGE) KOTAPALLI(MANDAL) KURNOOL(DIST),518422,,https://kys.udiseplus.gov.in/#/schooldetail/4697411/12,4697411,12/03/2024 11:39,2367
******00207 Operational,,GOVT.TW ASHRAMA HIGH SCHOOL KOTTALA CHERUVU,,,,Andhra Pradesh,6-Pr. Up Pr. and Secondary Only,29-TW DEPT. ASHRAM SCHOOLS,1 To 10,3-Co-educational,1-Rural,Atmakur,Kurukunda,,,KURUKUNDA GUVVAKUNTLA KURUKUNDA(VILLAGE) ATMAKUR(MANDAL) KURNOOL(DIST),518422,bandaambamma[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4698566/12,4698566,07/10/2025 17:33,2367
******01502 Operational,,GOVT.TW ASHRAM HIGH SCHOOL AHOBILAM,,,,Andhra Pradesh,6-Pr. Up Pr. and Secondary Only,29-TW DEPT. ASHRAM SCHOOLS,1 To 10,3-Co-educational,1-Rural,Allagadda,Ahobilam,,,AHOBILAM AHOBILAM AHOBILAM(VILLAGE) ALLAGADDA(MANDAL) KURNOOL(DIST),518543,ahobilamashramschool[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4700952/12,4700952,18/09/2024 17:08,2367
******00304 Operational,,GOVT.TW ASHRAM HIGH SCHOOL MAHAANDI,,,,Andhra Pradesh,6-Pr. Up Pr. and Secondary Only,29-TW DEPT. ASHRAM SCHOOLS,1 To 10,3-Co-educational,1-Rural,Mahanandi,Thimmapuram,,,MAHANANDI THIMMAPURAM THIMMAPURAM(VILLAGE) MAHANANDI(MANDAL) KURNOOL(DIST),518502,mahanandindl[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4700694/12,4700694,15/10/2020 12:18,2367
******00166 Operational,,GOWTHAM E.M.HIGH SCHOOL,,,,Andhra Pradesh,1-Primary,38-Pvt.Unaided,1 To 5,3-Co-educational,2-Urban,NA,,Atmakurknl Ward No. 8,Atmakur (Kurnool)-Municipality,near chakram hotel atmakur,518422,sreenivasuluguntha1981[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4698553/12,4698553,16/06/2023 15:21,2367
******00168 Operational,,GOWTHAM EM HS ATMAKUR,,,,Andhra Pradesh,7-Upper Pr. and Secondary,38-Pvt.Unaided,6 To 10,3-Co-educational,2-Urban,NA,,Atmakurknl Ward No. 8,Atmakur (Kurnool)-Municipality,"Saibaba nagar,Atmakur.",518422,sreenivasuluguntha1981[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4698555/12,4698555,15/12/2023 11:00,2367
******00698 Closed,Closed,GOWTHAM HIGH SCHOOL DHONE,,,,Andhra Pradesh,7-Upper Pr. and Secondary,38-Pvt.Unaided,6 To 10,3-Co-educational,2-Urban,NA,,Dhone Ward No. 20,Dhone(M)-Municipality,NEAR KOTLAVARI PALLI DHONE,518222,,https://kys.udiseplus.gov.in/#/schooldetail/4701699/12,4701699,15/10/2020 12:18,2367
******00967 Closed,Closed,GOWTHAM MODEL HIGH SCHOOL ALLAGADDA,,,,Andhra Pradesh,7-Upper Pr. and Secondary,38-Pvt.Unaided,6 To 10,3-Co-educational,2-Urban,NA,,Allagadda Ward no. 17,Allagadda-Town Panchayat,"NEAR OLD BUSTAND,NEAR BBR INDOOR STADIUM ALLAGADDA",518543,prasanthichaduvula2[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4700924/12,4700924,06/11/2025 14:57,2367
******00960 Closed,Closed,GOWTHAM MODEL PS ALLAGADDA,,,,Andhra Pradesh,1-Primary,38-Pvt.Unaided,1 To 5,3-Co-educational,2-Urban,NA,,Allagadda Ward no. 17,Allagadda-Town Panchayat,"NEAR BBR INDOOR STADIUM, ALLAGADDA(MANDAL) KURNOOL(DIST)",518543,prasanthichaduvula2[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4700918/12,4700918,06/11/2025 14:57,2367
******00697 Closed,Closed,GOWTHAM PS DHONE,,,,Andhra Pradesh,1-Primary,38-Pvt.Unaided,1 To 5,3-Co-educational,2-Urban,NA,,Dhone Ward No. 20,Dhone(M)-Municipality,KOTLAVARI PALLI DHONE,518222,,https://kys.udiseplus.gov.in/#/schooldetail/4701698/12,4701698,10/05/2022 17:47,2367
******00508 Operational,,GPS TW AMALAPURAM GUDEM,,,,Andhra Pradesh,1-Primary,31-GOVT TW DEPT.PRIMARY SCHOOLS,1 To 5,3-Co-educational,1-Rural,Atmakur,Pinnapuram,,,AMALAPURAM GUDEM,518422,knagaraju254[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4698581/12,4698581,24/06/2021 21:15,2367
******00151 Operational,,G.PULLA REDDY E.M SCHOOL,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 8,3-Co-educational,2-Urban,NA,,Atmakurknl Ward No. 20,Atmakur (Kurnool)-Municipality,ATMAKUR ATMAKUR ATMAKUR(VILLAGE) ATMAKUR(MANDAL) KURNOOL(DIST),518422,gpremschool[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4698539/12,4698539,14/07/2025 11:08,2367
******90240 Operational,,GRACE EM HIGH SCHOOL BETHAMCHERLA,,,,Andhra Pradesh,7-Upper Pr. and Secondary,38-Pvt.Unaided,6 To 10,3-Co-educational,2-Urban,NA,,Election Ward No.3,BETHAMCHERLA-Town Panchayat,"BETHAMCHERLA NEAR SBI MAIN ROAD ,BETHAMCHERLA(VILLAGE) BETHAMCHERLA(MANDAL) KURNOOL DIST PIN 518599",518599,,https://kys.udiseplus.gov.in/#/schooldetail/4720139/12,4720139,11/04/2023 16:04,2367
******90210 Operational,,GRACE E/M S BETHAMC,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,2-Urban,NA,,Election Ward No.4,BETHAMCHERLA-Town Panchayat,"BETHAMCHERLA NEAR SBI MAIN ROAD ,BETHAMCHERLA(VILLAGE) BETHAMCHERLA(MANDAL) KURNOOL(DIST)",518599,Graceschool1312[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4700178/12,4700178,16/06/2023 15:21,2367
******01009 Permanently Closed,,G.V.SIVA REDDY EM UP SCHOOL UNGARANIGUNDLA,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,1-Rural,Dhone Alias Dronachalam,Ungaranigundla,,,NA,518222,,https://kys.udiseplus.gov.in/#/schooldetail/4717528/12,4717528,15/10/2020 12:18,2367
******01405 Operational,,HERALDS OF GOOD NEWS EM HS DRVESI GADIVEMULA,,,,Andhra Pradesh,7-Upper Pr. and Secondary,38-Pvt.Unaided,6 To 10,3-Co-educational,1-Rural,Gadivemula,Durvesi,,,DURVESI GADIVEMULA 518511,518511,,https://kys.udiseplus.gov.in/#/schooldetail/4719602/12,4719602,12/12/2023 11:08,2367
******01415 Permanently Closed,,HERALDS OF GOOD NEWS EM HS DURVESI GADIVEMULA,,,,Andhra Pradesh,7-Upper Pr. and Secondary,38-Pvt.Unaided,6 To 10,3-Co-educational,1-Rural,Gadivemula,Durvesi,,,NA,518511,,https://kys.udiseplus.gov.in/#/schooldetail/4717438/12,4717438,15/10/2020 12:18,2367
******01404 Operational,,HERALDS OF GOOD NEWS EM SCHOOL DURVESI,,,,Andhra Pradesh,1-Primary,38-Pvt.Unaided,1 To 5,3-Co-educational,1-Rural,Gadivemula,Durvesi,,,DURVESI 518511,518511,gheraldof99[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4700322/12,4700322,22/07/2024 15:50,2367
******90638 Operational,,HINDU AIDED PETA COMMITTE 12TH WARD,,,,Andhra Pradesh,1-Primary,35-Pvt.Aided,1 To 5,3-Co-educational,2-Urban,NA,,Nandyal (M) - Ward No.12,Nandyal-Municipality,12th WARD NANDYAL NANDYAL (M)(VILLAGE) NANDYAL(MANDAL) KURNOOL(DIST),518501,meo.nandyal34[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4700528/12,4700528,12/03/2024 11:21,2367
******90657 Operational,,HINDU AIDED UP SCHOOL MOOLASAGARAM,,,,Andhra Pradesh,2-Primary with Upper Primary,35-Pvt.Aided,1 To 7,3-Co-educational,2-Urban,NA,,Nandyal (M) - Ward No.30,Nandyal-Municipality,MOOLASAGARAM NANDYAL NANDYAL (M)(VILLAGE) NANDYAL(MANDAL) KURNOOL(DIST),518502,hinduaidedupscl[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4700541/12,4700541,12/03/2024 11:53,2367
******91550 Closed,Closed,HINDU UNAIDED HS MOOLASAGARAM NANDYAL,,,,Andhra Pradesh,7-Upper Pr. and Secondary,38-Pvt.Unaided,6 To 10,3-Co-educational,2-Urban,NA,,Nandyal (M) - Ward No.30,Nandyal-Municipality,TEKKE NANDYAL,518502,,https://kys.udiseplus.gov.in/#/schooldetail/4719611/12,4719611,06/02/2023 13:05,2367
******90639 Operational,,HOLY CROSS AIDED ELE SCHOOL GHANPURAM,,,,Andhra Pradesh,1-Primary,35-Pvt.Aided,1 To 5,3-Co-educational,2-Urban,NA,,MOOLASAGARAM(RURAL) Ward No.33,Nandyal-Municipality,GHANAPURAM RLY STATION ROAD NANDYAL NANDYAL (M)(VILLAGE) NANDYAL(MANDAL) KURNOOL(DIST),518502,pothulurug[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4700529/12,4700529,12/03/2024 11:22,2367
******91410 Operational,,HOLY CROSS H.S 32ND WARD,,,,Andhra Pradesh,7-Upper Pr. and Secondary,35-Pvt.Aided,6 To 10,3-Co-educational,2-Urban,NA,,MOOLASAGARAM(RURAL) Ward No.33,Nandyal-Municipality,32nd WARD NANDYAL NANDYAL (M)-2(VILLAGE) NANDYAL(MANDAL) KURNOOL(DIST),518502,meo.nandyal34[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4700585/12,4700585,15/10/2020 12:18,2367
******01004 Operational,,HPM AIDED HS PADAKANDLA,,,,Andhra Pradesh,7-Upper Pr. and Secondary,35-Pvt.Aided,6 To 10,3-Co-educational,2-Urban,NA,,Allagadda Ward no. 3,Allagadda-Town Panchayat,PADAKANDLA PADAKANDLA PADAKANDLA(VILLAGE) ALLAGADDA(MANDAL) KURNOOL(DIST),518543,hpmschoolpadakandla[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4700943/12,4700943,26/12/2025 10:16,2367
******91494 Operational,,ICON E-LEARNING E/M HIGH SCHOOL NANDYAL,,,,Andhra Pradesh,7-Upper Pr. and Secondary,38-Pvt.Unaided,6 To 10,3-Co-educational,2-Urban,NA,,MOOLASAGARAM(RURAL) Ward No.33,Nandyal-Municipality,1 R S ROAD NANDYAL,518502,iconschool2025[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4700647/12,4700647,15/10/2020 12:18,2367
******91453 Operational,,ICON E LEARNING SCHOOL NANDYAL,,,,Andhra Pradesh,1-Primary,38-Pvt.Unaided,1 To 5,3-Co-educational,2-Urban,NA,,MOOLASAGARAM(RURAL) Ward No.33,Nandyal-Municipality,NANDYAL NANDYAL NANDYAL NANDYAL MANDAL KURNOOL DIST,518502,iconschool2025[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4700619/12,4700619,16/06/2023 15:21,2367
******00983 Operational,,IDS EM TM HIGH SCHOOL ALLAGADDA,,,,Andhra Pradesh,7-Upper Pr. and Secondary,38-Pvt.Unaided,6 To 10,3-Co-educational,2-Urban,NA,,Allagadda Ward no. 17,Allagadda-Town Panchayat,KANDUKURU ROAD ALLAGADDA,518543,idsalg2012[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4700937/12,4700937,25/06/2021 10:41,2367
******00984 Operational,,IDS EM TM PRIMARY SCHOOL ALLAGADDA,,,,Andhra Pradesh,1-Primary,38-Pvt.Unaided,1 To 5,3-Co-educational,2-Urban,NA,,Allagadda Ward no. 17,Allagadda-Town Panchayat,KANDUKURU ROAD ALLAGADDA,518543,idsschoolallagadda[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4700938/12,4700938,21/04/2023 15:31,2367
******00959 Operational,,INDIAN EM PS SCHOOL ALLAGADDA,,,,Andhra Pradesh,1-Primary,38-Pvt.Unaided,1 To 5,3-Co-educational,2-Urban,NA,,Allagadda Ward no. 7,Allagadda-Town Panchayat,ALLAGADDA ALLAGADDA ALLAGADDA(VILLAGE) ALLAGADDA(MANDAL) KURNOOL(DIST),518543,indianglobalschool2019[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4700917/12,4700917,26/12/2025 17:00,2367
******00974 Operational,,INDIAN TM EM HIGH SCHOOL ALLAGADDA,,,,Andhra Pradesh,7-Upper Pr. and Secondary,38-Pvt.Unaided,6 To 10,3-Co-educational,2-Urban,NA,,Allagadda Ward no. 7,Allagadda-Town Panchayat,ALLAGADDA ALLAGADDA KURNOOL DIST,518543,indianglobalschool2019[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4700929/12,4700929,26/12/2025 17:01,2367
******00970 Permanently Closed,,INDIA UP SCHOOL ALLAGADDA,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,2-Urban,NA,,Allagadda Ward no. 7,Allagadda-Town Panchayat,NA,518543,,https://kys.udiseplus.gov.in/#/schooldetail/4717484/12,4717484,15/10/2020 12:18,2367
******91518 Operational,,IQRA EM HIGH SCHOOL NABINAGAR,,,,Andhra Pradesh,6-Pr. Up Pr. and Secondary Only,38-Pvt.Unaided,1 To 10,3-Co-educational,2-Urban,NA,,Nandyal (M) - Ward No.7,Nandyal-Municipality,nabi nagar,518501,meo.nandyal34[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4700665/12,4700665,21/11/2025 17:10,2367
******00626 Operational,,IQRA EM UP SCHOOL SIRVEL,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,1-Rural,Sirivel,Sirvel,,,SIRVEL(VILLAGE) SIRVEL(MANDAL) KURNOOL(DIST),518563,-iqraem3[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4700769/12,4700769,17/09/2024 09:48,2367
******00540 Operational,,IQRA EM UP SCHOOL VELGODU,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,1-Rural,Velugodu,Velgode,,,CHENCHU COLONY,518533,iqraem3[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4698666/12,4698666,21/04/2023 15:31,2367
******00652 Operational,,JAMIA E TAZKIYATUL BANAATH,,,,Andhra Pradesh,2-Primary with Upper Primary,98-Madarsa Unrecognized,1 To 8,2-Girls,2-Urban,NA,,Nandyal Ward No. 40,Nandyal-Municipality,CHAND BADA NANDYAL,518501,,https://kys.udiseplus.gov.in/#/schooldetail/4699301/12,4699301,15/10/2020 12:18,2367
******91548 Permanently Closed,,JAMIYATHUS SALIHAT MADARASA,,,,Andhra Pradesh,1-Primary,98-Madarsa Unrecognized,1 To 5,2-Girls,2-Urban,NA,,Nandyal (M) - Ward No.24,Nandyal-Municipality,NA,518501,,https://kys.udiseplus.gov.in/#/schooldetail/4717470/12,4717470,15/10/2020 12:18,2367
******91497 Operational,,JAYASRI VIDYA SADAN NANDYAL,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,2-Urban,NA,,Nandyal Ward No. 38,Nandyal-Municipality,YSR NAGAR NANDYAL,518502,karunamyaschools[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4700649/12,4700649,16/06/2023 15:21,2367
******00912 Operational,,JEEVANA JYOTHI ENG.MED.PS PAGIDYALA ROAD NDK,,,,Andhra Pradesh,1-Primary,38-Pvt.Unaided,1 To 5,3-Co-educational,2-Urban,NA,,Nandikotkur Ward No. 9,Nandikotkur-Town Panchayat,NANDI KOTKUR PAGIDYALA ROAD NANDI KOTKUR(VILLAGE) NANDIKOTKUR(MANDAL) KURNOOL(DIST),518401,narahariseshu6[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4698367/12,4698367,16/06/2023 15:21,2367
******00940 Operational,,JEEVAN JYOTHI ENG MED H.S PAGIDYALA ROAD NDK,,,,Andhra Pradesh,7-Upper Pr. and Secondary,38-Pvt.Unaided,6 To 10,3-Co-educational,2-Urban,NA,,Nandikotkur Ward No. 6,Nandikotkur-Town Panchayat,NANDI KOTKUR PAGIDYALA ROAD NANDI KOTKUR(VILLAGE) NANDIKOTKUR(MANDAL) KURNOOL(DIST),518401,narahariseshu6[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4698387/12,4698387,15/10/2020 12:18,2367
******00541 Operational,,J L VOC JR COLLEGE VELGODE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,1-Rural,Velugodu,Velgode,,,velgode village,518533,pnazeer145[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4719560/12,4719560,15/10/2020 12:18,2367
******01313 Operational,,JMJ NAVJEEVAN UP EM SCHOOL,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,1-Rural,Nandyal,Ayyalur (Part),,,AYYALURIMETTA NANDYAL KURNOOL,518502,jmjnavajeevanem[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4700464/12,4700464,16/06/2023 15:21,2367
******01415 Permanently Closed,,J M J UP SCHOL NANDYAL ROAD KKL,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,1-Rural,Koilakuntla,Koilkuntla,,,NA,518134,,https://kys.udiseplus.gov.in/#/schooldetail/4701180/12,4701180,15/10/2020 12:18,2367
******90616 Operational,,J.V.R.NAGAR MPLPS NGOS COLONY,,,,Andhra Pradesh,1-Primary,34-MUNCIPAL,1 To 5,3-Co-educational,2-Urban,NA,,Nandyal (M) - Ward No.28,Nandyal-Municipality,N G O S COLONY NANDYAL NANDYAL (M)(VILLAGE) NANDYAL(MANDAL) KURNOOL(DIST),518501,meo.nandyal34[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4700508/12,4700508,15/10/2020 12:18,2367
******91411 Closed,Closed,"J V R R MODEL H.S, 37TH WARD",,,,Andhra Pradesh,7-Upper Pr. and Secondary,38-Pvt.Unaided,6 To 10,3-Co-educational,2-Urban,NA,,Nandyal Ward No. 37,Nandyal-Municipality,37-26th WARD NANDYAL NANDYAL (M)-2(VILLAGE) NANDYAL(MANDAL) KURNOOL(DIST),518502,jvrrmce[at]yahoo[dot]co[dot]in,https://kys.udiseplus.gov.in/#/schooldetail/4700586/12,4700586,16/12/2023 20:39,2367
******90641 Closed,Closed,J.V.R.R.PUBLIC SCHOOL 26TH WARD,,,,Andhra Pradesh,1-Primary,38-Pvt.Unaided,1 To 5,3-Co-educational,2-Urban,NA,,Nandyal (M) - Ward No.26,Nandyal-Municipality,26th WARD NANDYAL NANDYAL (M)(VILLAGE) NANDYAL(MANDAL) KURNOOL(DIST),518502,jvrrmce[at]yahoo[dot]co[dot]in,https://kys.udiseplus.gov.in/#/schooldetail/4700531/12,4700531,16/12/2023 20:39,2367
******00625 Operational,,JWALA LITTLE ANGELS UP SCHOOL PANYAM,,,,Andhra Pradesh,6-Pr. Up Pr. and Secondary Only,38-Pvt.Unaided,1 To 9,3-Co-educational,1-Rural,Panyam,Panyam,,,PANYAM KURNOOL 518112,518112,inarayana.chakali[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4700237/12,4700237,24/06/2025 13:16,2367
