udise_code,status,school_name,state,edu_district,edu_block,academic_year,school_category,school_management,class_range,school_type,school_location,lgd_block,lgd_village,lgd_ward,urban_local_body,address,pin_code,email,know_more_url,schooldetail_id,last_modified_time,total_results_hint
******90898 Operational,,FUNDAMENTAL PS (EM) RAJAHMUNDRY,,,,Andhra Pradesh,1-Primary,38-Pvt.Unaided,1 To 5,3-Co-educational,2-Urban,NA,,Rajahmundry (M Corp.) - Ward No.38,Rajahmundry-Municipal Corporations,RAJAHMUNDRY WARD RAJAHMUNDRY (TOWN) RAJAHMUNDRY (TOWN) RAJAHMUNDRY(URBAN)(MANDAL) EAST GODAVARI(DIST),533103,tbs.rjy[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4666308/12,4666308,21/04/2023 15:31,1983
******00420 Operational,,FUTURE KIDS GLOBAL SCHOOL,,,,Andhra Pradesh,3-Pr. with Up.Pr. Sec. and H.Sec.,40-Pvt.Unaided (ICSE Syllabus),1 To 12,3-Co-educational,1-Rural,Rajahmundry Rural,NA,,,KAVALAGOYYA VILLAGE RAJAMAHENDRAVARAM,533107,thefuturekidsupschool[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4666157/12,4666157,23/12/2025 13:14,1983
******00418 Operational,,GA 7TH DAY ADVENTIST HS (EM) RAJANAGARAM,,,,Andhra Pradesh,7-Upper Pr. and Secondary,38-Pvt.Unaided,6 To 10,3-Co-educational,1-Rural,Rajanagaram,Velugubanda,,,6-258 CHAKRADWARABANDAM ROAD RAJANAGARAN(VILL) RAJANAGARAM(MANDAL) EAST GODAVARI(DIST),533294,tandravkr[at]yahoo[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4666038/12,4666038,15/10/2020 12:18,1983
******00419 Operational,,GA 7TH DAY ADVENTIST PS (EM) RAJANAGARAM,,,,Andhra Pradesh,1-Primary,38-Pvt.Unaided,1 To 5,3-Co-educational,1-Rural,Rajanagaram,Velugubanda,,,6-258 CHAKRADWARABANDAM ROAD RAJANAGARAN(VILL) RAJANAGARAM(MANDAL) EAST GODAVARI(DIST),533294,tandravkr[at]yahoo[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4666039/12,4666039,16/06/2023 15:21,1983
******00707 Operational,,GAHS BOMMURU,,,,Andhra Pradesh,6-Pr. Up Pr. and Secondary Only,29-TW DEPT. ASHRAM SCHOOLS,3 To 10,2-Girls,1-Rural,Rajahmundry Rural,NA,,,BOMMURU BOMMURU (U) (VILL) BOMMURU (VILL) RAJAHMUNDRY(RURAL)(MANDAL) EAST GODAVARI(DIST),533124,ahsbommuru[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4666190/12,4666190,23/12/2025 13:26,1983
******00712 Operational,,GATEWAY HS (EM) SEETHANAGARAM,,,,Andhra Pradesh,7-Upper Pr. and Secondary,38-Pvt.Unaided,6 To 10,3-Co-educational,1-Rural,Seethanagaram,Seethanagaram,,,5-304 UNDESWARAPURAM VILLAGE SEETHANAGARAM(MANDAL) EAST GODAVARI(DIST),533293,prasadpolumati[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4664631/12,4664631,15/10/2020 12:18,1983
******00713 Operational,,GATEWAY PS (EM) SEETHANAGARAM,,,,Andhra Pradesh,1-Primary,38-Pvt.Unaided,1 To 5,3-Co-educational,1-Rural,Seethanagaram,Seethanagaram,,,5-304 UNDESWARA PURAM,533293,prasadpolumati[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4664632/12,4664632,21/04/2023 15:31,1983
******01007 Operational,,GAYATRI EM HIGH SCHOOL,,,,Andhra Pradesh,6-Pr. Up Pr. and Secondary Only,38-Pvt.Unaided,1 To 10,3-Co-educational,1-Rural,Rajanagaram,Kanavaram,,,"3-188 KANAVARAM, RAJANAGARAM MANDAL",533296,murthyvvvsn[at]yahoo[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4666084/12,4666084,31/12/2025 14:14,1983
******00714 Closed,Closed,GAYATRI HS (EM) SEETHANAGARAM,,,,Andhra Pradesh,6-Pr. Up Pr. and Secondary Only,38-Pvt.Unaided,1 To 10,3-Co-educational,1-Rural,Seethanagaram,Seethanagaram,,,SEETHANAGARAM SEETHANAGARAM (VILL) SEETHANAGARAM(VILL) SEETHANAGARAM(MANDAL) EAST GODAVARI(DIST),533287,,https://kys.udiseplus.gov.in/#/schooldetail/4664633/12,4664633,11/05/2022 15:31,1983
******00417 Permanently Closed,,GAYATRISRI UPS (EM) VENKATAGIRI,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,1-Rural,Rajahmundry Rural,NA,,,NA,533107,,https://kys.udiseplus.gov.in/#/schooldetail/4714811/12,4714811,15/10/2020 12:18,1983
******00219 Operational,,GBR HS (EM) ANAPARTHY,,,,Andhra Pradesh,7-Upper Pr. and Secondary,38-Pvt.Unaided,6 To 10,3-Co-educational,1-Rural,Anaparthy,Anaparthy,,,RAJANAGARAM ROAD ANAPARTHY(VILL) ANAPARTHI(MANDAL) EAST GODAVARI(DIST),533342,emschool[at]gbrcolleges[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4666762/12,4666762,20/12/2025 11:38,1983
******00209 Operational,,GBR PS (EM) ANAPARTHY,,,,Andhra Pradesh,1-Primary,38-Pvt.Unaided,1 To 5,3-Co-educational,1-Rural,Anaparthy,Anaparthy,,,RAJANAGARAM ROAD ANAPARTHY(VILL) ANAPARTHI(MANDAL) EAST GODAVARI(DIST),533342,emschool[at]gbrcolleges[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4666753/12,4666753,20/12/2025 11:35,1983
******00213 Operational,,GEETANJALI HIGH SCHOOL (TM EM),,,,Andhra Pradesh,7-Upper Pr. and Secondary,38-Pvt.Unaided,6 To 10,3-Co-educational,1-Rural,Nallajerla,Pothavaram,,,POTHAVARAM NALLAJERLA MDL WEST GODAVARI DT,534176,geetanjalipvrm[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4670717/12,4670717,20/12/2025 13:35,1983
******00214 Operational,,GEETANJALI PRIMARY SCHOOL,,,,Andhra Pradesh,1-Primary,38-Pvt.Unaided,1 To 5,3-Co-educational,1-Rural,Nallajerla,Pothavaram,,,POTHAVARAM NALLAJERLA MDL WESTGODAVARI DT,534176,geetanjalipvrm[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4670718/12,4670718,20/12/2025 15:13,1983
******95691 Closed,Closed,GEETHAM FUN PS,,,,Andhra Pradesh,1-Primary,38-Pvt.Unaided,1 To 5,3-Co-educational,2-Urban,NA,,Rajahmundry (M Corp.) - Ward No.5,Rajahmundry-Municipal Corporations,RAJAHMUNDRY,533102,,https://kys.udiseplus.gov.in/#/schooldetail/4666475/12,4666475,15/10/2020 12:18,1983
******01205 Operational,,GENIOUS UPS (EM) DOSAKAYALAPALLI,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,1-Rural,Korukonda,Dosakayalapalle,,,DOSAKAYALA PALLI DOSAKAYALAPALLI (VILL) DOSAKAYALAPALLI(VILL) KORUKONDA(MANDAL) EAST GODAVARI(DIST),533292,aarkssp8830[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4664747/12,4664747,21/04/2023 15:31,1983
******90317 Operational,,GHS 8TH WARD KOVVUR,,,,Andhra Pradesh,7-Upper Pr. and Secondary,10-State Govt.,6 To 10,3-Co-educational,2-Urban,NA,,Kovvur (NP) - Ward No.8,Kovvur-Municipality,8TH WARD KOVVUR KOVVUR KOVVUR (MANDAL) WEST GODAVARI (DIST),534350,kovvurghs[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4670974/12,4670974,26/12/2025 12:51,1983
******00610 Operational,,GHS KORUKONDA,,,,Andhra Pradesh,7-Upper Pr. and Secondary,10-State Govt.,6 To 10,3-Co-educational,1-Rural,Korukonda,Korukonda,,,Main Road KORUKONDA (VILL) KORUKONDA(VILL) KORUKONDA(MANDAL) EAST GODAVARI(DIST),533289,ghs.korukonda123[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4664713/12,4664713,15/10/2020 12:18,1983
******90523 Operational,,GHS NIDADAVOLE,,,,Andhra Pradesh,7-Upper Pr. and Secondary,10-State Govt.,6 To 10,3-Co-educational,2-Urban,NA,,Nidadavole (M) - Ward No.3,Nidadavole-Municipality,NEAR ROB RAMNAGAR NIDADAVOLE,534301,ghsndd1[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4671085/12,4671085,19/12/2025 18:01,1983
******00803 Operational,,GHS PERAVALI,,,,Andhra Pradesh,6-Pr. Up Pr. and Secondary Only,10-State Govt.,1 To 10,3-Co-educational,1-Rural,Peravali,Peravali,,,NEAR LOCK PERAVALI VILLAGE AND MANDAL WG DT-534328,534328,hmghs.pvl[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4672398/12,4672398,19/06/2025 11:25,1983
******00708 Operational,,GHS SEETHANAGARAM,,,,Andhra Pradesh,7-Upper Pr. and Secondary,10-State Govt.,6 To 10,3-Co-educational,1-Rural,Seethanagaram,Seethanagaram,,,SEETHANAGARAM SEETHANAGARAM (VILL) SEETHANAGARAM(VILL) SEETHANAGARAM(MANDAL) EAST GODAVARI(DIST),533287,ghs.seethanagaram[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4664627/12,4664627,15/10/2020 12:18,1983
******01303 Operational,,GHS VEGESWARAPURAM,,,,Andhra Pradesh,7-Upper Pr. and Secondary,10-State Govt.,6 To 10,3-Co-educational,1-Rural,Thallapudi,Vegeswarapuram,,,NEAR PANCHAYATHI OFFICE VEGESWARAPURAM,534340,govthighschoolvgp[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4669952/12,4669952,21/06/2025 17:51,1983
******00117 Permanently Closed,,GITANJALI EM SCHOOL,,,,Andhra Pradesh,1-Primary,61-Unrecognised Schools,1 To 5,3-Co-educational,1-Rural,Kadiam,Vemagiri,,,NA,533125,,https://kys.udiseplus.gov.in/#/schooldetail/4714832/12,4714832,15/10/2020 12:18,1983
******00133 Operational,,"GLOBAL PUPIL'S TREE EM UP SCHOOL, PASIVEDALA",,,,Andhra Pradesh,6-Pr. Up Pr. and Secondary Only,38-Pvt.Unaided,1 To 10,3-Co-educational,1-Rural,Kovvur,Pasivedala,,,PASIVEDALA KOVVUR MANDAL EAST GODAVARI,534342,CHANDRA[at]GMAIL[dot]COM,https://kys.udiseplus.gov.in/#/schooldetail/4720537/12,4720537,26/12/2025 12:58,1983
******01302 Operational,,GLOBAL VISION UP SCHOOL,,,,Andhra Pradesh,6-Pr. Up Pr. and Secondary Only,38-Pvt.Unaided,1 To 10,3-Co-educational,1-Rural,Rangampeta,Nallamilli,,,NALLAMILLI RANGAMPETA MANDAL EAST GODAVARI,533343,globalvision13022[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4665945/12,4665945,21/04/2023 15:31,1983
******90823 Operational,,GNALAHARI EM SCHOOL,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,2-Urban,NA,,Rajahmundry (M Corp.) - Ward No.21,Rajahmundry-Municipal Corporations,"lakshmi varapu peta ,RAJAMAHENDRAVM URBAN",533104,radhasatya.janamanchi[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4666261/12,4666261,11/03/2024 22:09,1983
******95702 Permanently Closed,,GNANALAHARI HS (EM) T NAGAR,,,,Andhra Pradesh,7-Upper Pr. and Secondary,38-Pvt.Unaided,6 To 10,3-Co-educational,2-Urban,NA,,Rajahmundry (M Corp.) - Ward No.21,Rajahmundry-Municipal Corporations,NA,533103,,https://kys.udiseplus.gov.in/#/schooldetail/4714831/12,4714831,15/10/2020 12:18,1983
******00814 Operational,,GNANA SARASWATI VIDYA NIKETHAN EM SCHOOL,,,,Andhra Pradesh,6-Pr. Up Pr. and Secondary Only,38-Pvt.Unaided,1 To 10,3-Co-educational,1-Rural,Gokavaram,Gokavaram,,,RAMPA CHODAVARAM ROAD GOKAVARAM,533286,,https://kys.udiseplus.gov.in/#/schooldetail/4721248/12,4721248,25/06/2024 16:34,1983
******90314 Permanently Closed,,GODAVARI EM PRIS,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,2-Urban,NA,,Kovvur (NP) - Ward No.10,Kovvur-Municipality,NA,534350,,https://kys.udiseplus.gov.in/#/schooldetail/4715142/12,4715142,15/10/2020 12:18,1983
******90343 Permanently Closed,,GODAVARI HIGH SCHOOL (EM),,,,Andhra Pradesh,7-Upper Pr. and Secondary,38-Pvt.Unaided,8 To 10,3-Co-educational,2-Urban,NA,,Kovvur (NP) - Ward No.10,Kovvur-Municipality,NA,534350,,https://kys.udiseplus.gov.in/#/schooldetail/4715143/12,4715143,15/10/2020 12:18,1983
******00619 Permanently Closed,,GODAVARI UPS (EM) HUKUMPETA,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,1-Rural,Rajahmundry Rural,NA,,,NA,533107,,https://kys.udiseplus.gov.in/#/schooldetail/4714812/12,4714812,15/10/2020 12:18,1983
******00818 Operational,,GODAVARI VIDYA PEETAMU HS (EM) DIWANCHERUVU,,,,Andhra Pradesh,7-Upper Pr. and Secondary,38-Pvt.Unaided,6 To 10,3-Co-educational,1-Rural,Rajanagaram,Palacharla,,,DIWANACHERUVU DIWANACHERUVU PALACHARLA(VILL) RAJANAGARAM(MANDAL) EAST GODAVARI(DIST),533296,gvp.tvr[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4666066/12,4666066,15/10/2020 12:18,1983
******00827 Operational,,GODAVARI VIDYA PEETAMU PS (EM) DIWANCHERUVU,,,,Andhra Pradesh,1-Primary,38-Pvt.Unaided,1 To 5,3-Co-educational,1-Rural,Rajanagaram,Palacharla,,,DNO 3-118 DIVANCHERUVU RAJANAGARAM MANDAL EAST GODAVARI 533296,533296,gvp.tvr[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4666069/12,4666069,16/06/2023 15:21,1983
******00033 Operational,,"GOLDEN KIDS UPPER PRIMARY SCHOOL(EM), PALANGI",,,,Andhra Pradesh,6-Pr. Up Pr. and Secondary Only,38-Pvt.Unaided,1 To 10,3-Co-educational,1-Rural,Undrajavaram,Palangi,,,CHIVATAM ROAD PALANGI VILLAGE UNDRAJAVARAM MANDAL EAST GODAVARI DIST AP,534216,,https://kys.udiseplus.gov.in/#/schooldetail/4720428/12,4720428,28/06/2024 14:36,1983
******02503 Operational,,GOOD NEWS UPPER PRIMARY SCHOOL (EM),,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,1-Rural,Nidadavole,Korupalle,,,Korupalli Nidadavole mandal west godavari district ap,534329,Wemoveinjesus[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4671061/12,4671061,19/12/2025 17:56,1983
******00803 Closed,Closed,GOOD SHEPHERD UPPER PRIMARY SCHOOL EM,,,,Andhra Pradesh,2-Primary with Upper Primary,61-Unrecognised Schools,1 To 7,3-Co-educational,1-Rural,Anaparthy,Pedaparthi,,,PEDAPARTHI,533264,paulmiriyala27[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4666802/12,4666802,15/10/2020 12:18,1983
******00207 Closed,Closed,GOPALAKRISHNA JUNIOR COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,9-NA,NA,,,,NA,NA,,https://kys.udiseplus.gov.in/#/schooldetail/4719963/12,4719963,11/10/2021 11:21,1983
******95763 Operational,,GOPIKRISHNA EM HS GANDHIPURAM1 RAJAHMAHENDRAVARAM,,,,Andhra Pradesh,7-Upper Pr. and Secondary,38-Pvt.Unaided,6 To 10,3-Co-educational,2-Urban,NA,,Rajahmundry (M Corp.) - Ward No.5,Rajahmundry-Municipal Corporations,GANDHIPURAM-1 RAJAHMUNDRY,533103,gkhsrjy[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4666517/12,4666517,15/10/2020 12:18,1983
******95764 Operational,,GOPIKRISHNA EM PS GANDHIPURAM1 RAJAHMAHENDRAVARAM,,,,Andhra Pradesh,1-Primary,38-Pvt.Unaided,1 To 5,3-Co-educational,2-Urban,NA,,Rajahmundry (M Corp.) - Ward No.30,Rajahmundry-Municipal Corporations,gandhipuram-1 rajahmundry,533104,gkhsrjy[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4666520/12,4666520,21/04/2023 15:31,1983
******01527 Operational,,GOVERNMENT JUNIOR COLLEGE GOPALAPURAM,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,10-State Govt.,11 To 12,3-Co-educational,1-Rural,Gopalapuram,Gopalapuram,,,GOPALAPURAM MAIN ROAD ZPH SCHOOL COMPOUND GOPALAPURAM MANDAL,534316,gjcgopalapuram9[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4718869/12,4718869,25/07/2022 10:30,1983
******95620 Operational,,GOVT HS (G) INNESPETA,,,,Andhra Pradesh,7-Upper Pr. and Secondary,10-State Govt.,6 To 10,2-Girls,2-Urban,NA,,Rajahmundry (M Corp.) - Ward No.27,Rajahmundry-Municipal Corporations,27th WARD(HEAD POST OFFICE) RAJAHMUNDRY-1 (TOWN) RAJAHMUNDRY (TOWN) RAJAHMUNDRY(URBAN)(MANDAL) EAST GODAVARI(DIST),533101,gghs.rajahmundry[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4712157/12,4712157,26/12/2025 12:41,1983
******95621 Operational,,GOVT HS INNESPETA,,,,Andhra Pradesh,7-Upper Pr. and Secondary,10-State Govt.,6 To 10,3-Co-educational,2-Urban,NA,,Rajahmundry (M Corp.) - Ward No.25,Rajahmundry-Municipal Corporations,40th WARD(SAI KRISHA THEATER)( RAJAHMUNDRY-1 (TOWN) RAJAHMUNDRY (TOWN) RAJAHMUNDRY(URBAN)(MANDAL) EAST GODAVARI(DIST),533101,ghs.rajahmundry[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4666419/12,4666419,01/10/2024 09:56,1983
******01011 Operational,,GOVT JUNIOR COLLEGE YERNAGUDEM,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,10-State Govt.,11 To 12,3-Co-educational,1-Rural,Devarapalle,Yernagudem,,,"YERNAGUDEM VILLAGE, DEVARAPALLI MANDAL",534313,gjcyrgudem2019[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4715130/12,4715130,04/08/2022 13:33,1983
******90884 Sanctioned but not Operational,,GOVT.OBS.HOME FOR BOYS,,,,Andhra Pradesh,6-Pr. Up Pr. and Secondary Only,20-Boarstal or Juvenille Schools,1 To 10,1-Boys,2-Urban,NA,,Rajahmundry (M Corp.) - Ward No.33,Rajahmundry-Municipal Corporations,NA,533105,,https://kys.udiseplus.gov.in/#/schooldetail/4714823/12,4714823,10/05/2022 06:12,1983
******95301 Operational,,GOVT PS INNISPETA,,,,Andhra Pradesh,1-Primary,10-State Govt.,1 To 5,2-Girls,2-Urban,NA,,Rajahmundry (M Corp.) - Ward No.27,Rajahmundry-Municipal Corporations,27nd WARD(INNISPETA) RAJAHMUNDRY (TOWN) RAJAHMUNDRY (TOWN) RAJAHMUNDRY(URBAN)(MANDAL) EAST GODAVARI(DIST),533101,ggmps1rjy[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4666310/12,4666310,26/12/2025 12:39,1983
******00812 Operational,,GOWTAMI HS (EM) RAGHUDEVAPURAM,,,,Andhra Pradesh,7-Upper Pr. and Secondary,38-Pvt.Unaided,6 To 10,3-Co-educational,1-Rural,Seethanagaram,Raghudevapuram,,,RAGHUDEVAPURAM RAGHUDEVAPURAM(VILL) RAGHUDEVAPURAM(VILL) SEETHANAGARAM(MANDAL) EAST GODAVARI(DIST),533287,bavadheep[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4664641/12,4664641,15/10/2020 12:18,1983
******00806 Operational,,GOWTAMI PS (EM) RAGHUDEVAPURAM,,,,Andhra Pradesh,1-Primary,38-Pvt.Unaided,1 To 5,3-Co-educational,1-Rural,Seethanagaram,Raghudevapuram,,,RAGHUDEVAPURAM RAGHUDEVAPURAM (VILL) RAGHUDEVAPURAM(VILL) SEETHANAGARAM(MANDAL) EAST GODAVARI(DIST),533287,bavadheep[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4664286/12,4664286,21/04/2023 15:31,1983
******00603 Permanently Closed,,GOWTHAMI UPPER PRIMARY SCHOOL (EM),,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,1-Rural,Nidadavole,Unakaramilli,,,NEAR WATER TANK,534305,gwothamiups[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4671015/12,4671015,29/12/2022 16:02,1983
******01008 Operational,,GOWTHAM UPPER PRIMARY SCHOOL EM,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,1-Rural,Biccavolu,Pandalapaka,,,DNo 4-140 PANDALAPAKA(VILL) BICCAVOLU(MANDAL) EAST GODAVARI(DIST),533345,gowthamschoolpandalapaka[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4666455/12,4666455,30/06/2025 19:47,1983
******00305 Sanctioned but not Operational,,GOWTHAM UPS (EM) RAGHAVAPURAM,,,,Andhra Pradesh,1-Primary,38-Pvt.Unaided,1 To 5,3-Co-educational,1-Rural,Korukonda,Raghavapuram,,,RAGHAVAPURAM,533290,,https://kys.udiseplus.gov.in/#/schooldetail/4664695/12,4664695,12/05/2022 12:01,1983
******00708 Operational,,GPR ZPHS BOMMURU VENKATAGIRI KONDA,,,,Andhra Pradesh,7-Upper Pr. and Secondary,33-MPP_ZPP SCHOOLS,6 To 10,3-Co-educational,1-Rural,Rajahmundry Rural,NA,,,BOMMURU BOMMURU (U) (VILL) BOMMURU (VILL) RAJAHMUNDRY(RURAL)(MANDAL) EAST GODAVARI(DIST),533124,zphs.bommuru[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4666191/12,4666191,23/12/2025 13:26,1983
******90849 Operational,,GRACE TRUTH UPS (EM) LALACHERUVU,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,2-Urban,NA,,Rajahmundry (M Corp.) - Ward No.49,Rajahmundry-Municipal Corporations,LALACHERVU 6TH WARD RAJAHMUNDRY (TOWN) RAJAHMUNDRY(URBAN)(MANDAL) EAST GODAVARI(DIST),533105,gtlcemschool[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4666274/12,4666274,21/04/2023 15:31,1983
******00387 Operational,,GREEN INDIA EM SCHOOL,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,1-Rural,Korukonda,Srirangapatnam,,,"BOLLEDDUPALEM VILLAGE, KORUKONDA MANDAL EAST GODAVARI DISTRICT",533290,schoolgreenindia[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4720791/12,4720791,21/04/2023 15:31,1983
******00448 Permanently Closed,,GREEN INDIA EM SCHOOL BOLLEDUPALEM,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,1-Rural,Korukonda,Bodleddupalem,,,BOLLEDDUPALEM MAIN ROAD KORUKONDA,533290,,https://kys.udiseplus.gov.in/#/schooldetail/4720897/12,4720897,06/02/2023 17:23,1983
******01207 Operational,,GSH HS (EM) DOSAKAYALAPALLI,,,,Andhra Pradesh,6-Pr. Up Pr. and Secondary Only,38-Pvt.Unaided,1 To 10,3-Co-educational,1-Rural,Korukonda,Dosakayalapalle,,,DOSAKAYALAPALLI,533292,gshschooldosakayalapalli[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4664749/12,4664749,21/04/2023 15:31,1983
******01215 Operational,,G S H JUNIOR COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,1-Rural,Korukonda,Korukonda,,,MAIN ROAD DOSAKAYALAPALLI,533292,,https://kys.udiseplus.gov.in/#/schooldetail/4720143/12,4720143,20/06/2023 18:41,1983
******00111 Closed,Closed,GSR UPS (EM) VEMAGIRI THOTA,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,1-Rural,Kadiam,Vemagiri,,,V.THOTA VEMAGIRI (VILL) VEMAGIRI(VILL) KADIAM(MANDAL) EAST GODAVARI(DIST),533126,gsr111[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4666531/12,4666531,29/07/2024 11:11,1983
******00328 Permanently Closed,,G.V.R. SCHOOL (TM EM),,,,Andhra Pradesh,1-Primary,38-Pvt.Unaided,1 To 5,3-Co-educational,1-Rural,Devarapalle,Devarapalle,,,NA,534313,,https://kys.udiseplus.gov.in/#/schooldetail/4715124/12,4715124,15/10/2020 12:18,1983
******00329 Permanently Closed,,G.V.R. SCHOOL (TM EM),,,,Andhra Pradesh,7-Upper Pr. and Secondary,38-Pvt.Unaided,6 To 10,3-Co-educational,1-Rural,Devarapalle,Devarapalle,,,NA,534313,,https://kys.udiseplus.gov.in/#/schooldetail/4715125/12,4715125,15/10/2020 12:18,1983
******01209 Operational,,HAMSAVAHINI HIGH SCHOOL (EM),,,,Andhra Pradesh,6-Pr. Up Pr. and Secondary Only,38-Pvt.Unaided,1 To 10,3-Co-educational,1-Rural,Thallapudi,Thallapudi,,,THALLAPUDI,534340,apolloenglishapollo[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4669944/12,4669944,21/04/2023 15:31,1983
******90308 Permanently Closed,,HA PS 15TH WARD KOVVURU,,,,Andhra Pradesh,1-Primary,35-Pvt.Aided,1 To 5,3-Co-educational,2-Urban,NA,,Kovvur (NP) - Ward No.13,Kovvur-Municipality,15TH WARD KOVVUR KOVVUR KOVVUR (MANDAL) WEST GODAVARI (DIST),534350,,https://kys.udiseplus.gov.in/#/schooldetail/4670967/12,4670967,29/12/2022 15:15,1983
******90514 Operational,,HA PS BASIVIREDDIPETA,,,,Andhra Pradesh,1-Primary,35-Pvt.Aided,1 To 5,3-Co-educational,2-Urban,NA,,Nidadavole (M) - Ward No.12,Nidadavole-Municipality,BASIVIREDDY PET NIDADAVOLE,534301,munukutlasubrahmanyam1[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4671079/12,4671079,19/12/2025 16:37,1983
******90513 Operational,,HA PS RAI PETA,,,,Andhra Pradesh,1-Primary,35-Pvt.Aided,1 To 5,3-Co-educational,2-Urban,NA,,Nidadavole (M) - Ward No.15,Nidadavole-Municipality,RAIPET NIDADAVOLE TOWN,534301,h.a.e.s.raipeta[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4671078/12,4671078,19/12/2025 16:40,1983
******01678 Operational,,HARI EM SCHOOL,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,1-Rural,NA,NA,,,OPP. GSL MEDICAL COLLEGE VENKATAPURAM,533297,harietechnoschool[at]gmail[dot]com,,,03/10/2025 15:39,1983
