udise_code,status,school_name,state,edu_district,edu_block,academic_year,school_category,school_management,class_range,school_type,school_location,lgd_block,lgd_village,lgd_ward,urban_local_body,address,pin_code,email,know_more_url,schooldetail_id,last_modified_time,total_results_hint
******00859 Operational,,JYOTHI CONVENT,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 8,3-Co-educational,2-Urban,NA,,Tenali (M) - Ward No.12,Tenali-Municipality,CHENCHU PETA TENALI TOWN TENALI(U)(VILL) TENALI(MANDAL) GUNTUR(DIST),522201,swathilecturer[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4681587/12,4681587,22/12/2025 15:15,2268
******00871 Closed,Closed,JYOTHI UPS,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 8,3-Co-educational,2-Urban,NA,,Tenali (M) - Ward No.28,Tenali-Municipality,TENALI TENALITOWN TENALI(U)(VILL) TENALI(MANDAL) GUNTUR(DIST),522213,,https://kys.udiseplus.gov.in/#/schooldetail/4681596/12,4681596,10/05/2022 20:40,2268
******00813 Permanently Closed,,KAKUMANU JR COLLEGE (INCENTIVE),,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,1-Rural,Pedanandipadu,Pedanandipadu,,,NA,522235,,https://kys.udiseplus.gov.in/#/schooldetail/4716105/12,4716105,15/10/2020 12:18,2268
******91510 Closed,Closed,KALAM THERESA IDEAL SCHOOL NALLACHERUVU,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,2-Urban,NA,,Guntur (M Corp.) - Ward No.18,Guntur-Municipal Corporations,nalla cheruvu,522003,,https://kys.udiseplus.gov.in/#/schooldetail/4681119/12,4681119,02/09/2024 10:06,2268
******00334 Operational,,KAMARAJ PUBLIC SCHOO,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,2-Urban,NA,,Tadepalli Ward No.16,Tadepalli-Municipality,SHRDI NAGAR TADEPALLI TADEPALLI(VILL) THADEPALLE(MANDAL) GUNTUR(DIST),522501,kamarajuenglishmediumschool[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4679503/12,4679503,08/10/2024 12:12,2268
******91329 Operational,,KANNA EMS RAILPET,,,,Andhra Pradesh,6-Pr. Up Pr. and Secondary Only,38-Pvt.Unaided,1 To 10,3-Co-educational,2-Urban,NA,,Guntur (M Corp.) - Ward No.11,Guntur-Municipal Corporations,RAIL PET GUNTUR GUNTUR (CORP.)-3(VILL) GUNTUR(MANDAL) GUNTUR(DIST),522001,kannaschoolhm[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4681043/12,4681043,20/12/2025 13:11,2268
******91534 Operational,,KANNA HIGH SCHOOL RTC COLONY GUNTUR,,,,Andhra Pradesh,6-Pr. Up Pr. and Secondary Only,38-Pvt.Unaided,1 To 10,3-Co-educational,2-Urban,NA,,Guntur (M Corp.) - Ward No.1,Guntur-Municipal Corporations,KANNA HIGH SCHOOL RTC COLONY GUNTUR GUNTURCORP-5,522003,sanyatanujasri[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4681139/12,4681139,20/12/2025 12:37,2268
******00356 Operational,,KANNA SCHOOL GUNTURUVARI THOTA,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,2-Urban,NA,,Guntur (M Corp.) - Ward No.17,Guntur-Municipal Corporations,KANNA SCHOOL GUNTURUVARI THOTA GUNTUR,522001,kannaschoolhm[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4680724/12,4680724,20/12/2025 11:43,2268
******91473 Operational,,"KANNA SCHOOL, OLD GUNTUR, GUNTUR",,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,2-Urban,NA,,Guntur (M Corp.) - Ward No.44,Guntur-Municipal Corporations,"GUNTURCORP-4,OLD GUNTUR, GUNTUR",522002,kannaschoolhm[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4681100/12,4681100,20/12/2025 12:50,2268
******91397 Operational,,"KANNA SCHOOL, VALLURIVARI THOTA",,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,2-Urban,NA,,Guntur (M Corp.) - Ward No.45,Guntur-Municipal Corporations,ARANDULPET ARANDULPET GUNTUR (CORP.)-3(VILL) GUNTUR(MANDAL) GUNTUR(DIST),522001,kannaschoolhm[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4680320/12,4680320,20/12/2025 13:06,2268
******00212 Closed,Closed,KATURI HS LALPURAM,,,,Andhra Pradesh,1-Primary,38-Pvt.Unaided,1 To 5,3-Co-educational,1-Rural,Guntur,Ankireddipalem (R),,,LALPURAM GUNTUR RURAL,522017,katuri.001[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4680665/12,4680665,16/09/2025 16:40,2268
******01113 Operational,,KATURI SCHOOL LALPURAM,,,,Andhra Pradesh,6-Pr. Up Pr. and Secondary Only,38-Pvt.Unaided,1 To 10,3-Co-educational,1-Rural,Guntur,Ankireddipalem (R),,,"LALPURAM GUNTUR RURAL, GUNTUR",522017,katuri.001[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4680821/12,4680821,20/12/2025 13:08,2268
******91204 Operational,,KBR PPR AIDED PS GUNTUR,,,,Andhra Pradesh,1-Primary,35-Pvt.Aided,1 To 5,3-Co-educational,2-Urban,NA,,Guntur (M Corp.) - Ward No.47,Guntur-Municipal Corporations,16th WARD SIVANAGARAJU COLONY GUNTUR (CORP.)-2(VILL) GUNTUR(MANDAL) GUNTUR(DIST),522002,plakshmikumari08[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4680929/12,4680929,20/12/2025 12:55,2268
******01006 Operational,,KCESKOTHAREDDY PALEM,,,,Andhra Pradesh,1-Primary,35-Pvt.Aided,1 To 5,3-Co-educational,1-Rural,Chebrole,Pathareddipalem,,,"KOTHAREDDY PALEM , KOTHA REDDY PALEM PATHAREDDIPALEM(VILL) CHEBROLU(MANDAL) GUNTUR(DIST)",522212,Kceskothareddipalem[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4681826/12,4681826,27/09/2024 05:38,2268
******01008 Operational,,KCHSKOTHAREDDY PALEM,,,,Andhra Pradesh,7-Upper Pr. and Secondary,35-Pvt.Aided,6 To 10,3-Co-educational,1-Rural,Chebrole,Pathareddipalem,,,KOTHAREDDY PALEM KOTHA REDDY PALEM PATHAREDDIPALEM(VILL) CHEBROLU(MANDAL) GUNTUR(DIST),522212,vudumulanr[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4681828/12,4681828,20/07/2022 14:51,2268
******00322 Operational,,KCWEES HIGH SCHOOL,,,,Andhra Pradesh,7-Upper Pr. and Secondary,35-Pvt.Aided,6 To 10,3-Co-educational,2-Urban,NA,,Tadepalli Ward No.7,Tadepalli-Municipality,KRISHNANAGAR KRISHNANAGAR TADEPALLI(VILL) THADEPALLE(MANDAL) GUNTUR(DIST),522502,ramur8790[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4679496/12,4679496,08/10/2024 12:05,2268
******00319 Closed,Closed,K C W UPS KRISHNANAGAR,,,,Andhra Pradesh,4-Upper Primary only,35-Pvt.Aided,6 To 8,3-Co-educational,2-Urban,NA,,Tadepalli Ward No.7,Tadepalli-Municipality,KRISHNA NAGAR KRISHNANAGAR TADEPALLI(VILL) THADEPALLE(MANDAL) GUNTUR(DIST),522502,,https://kys.udiseplus.gov.in/#/schooldetail/4679493/12,4679493,11/05/2022 09:00,2268
******00809 Permanently Closed,,KEERTHI UPS TENALI,,,,Andhra Pradesh,1-Primary,61-Unrecognised Schools,1 To 5,3-Co-educational,2-Urban,NA,,Tenali (M) - Ward No.1,Tenali-Municipality,NA,522201,,https://kys.udiseplus.gov.in/#/schooldetail/4715980/12,4715980,15/10/2020 12:18,2268
******91299 Operational,,KENNEDY HS GUNTUR,,,,Andhra Pradesh,6-Pr. Up Pr. and Secondary Only,38-Pvt.Unaided,1 To 10,3-Co-educational,2-Urban,NA,,Guntur (M Corp.) - Ward No.44,Guntur-Municipal Corporations,1st WARD ARUNDELPET GUNTUR (CORP.)-2(VILL) GUNTUR(MANDAL) GUNTUR(DIST),522002,isaac[at]kennedyschool[dot]in,https://kys.udiseplus.gov.in/#/schooldetail/4681024/12,4681024,05/01/2026 16:42,2268
******00866 Operational,,KERALA EM HS TENALI,,,,Andhra Pradesh,6-Pr. Up Pr. and Secondary Only,38-Pvt.Unaided,1 To 10,3-Co-educational,2-Urban,NA,,Tenali (M) - Ward No.5,Tenali-Municipality,Nandulapet TENLAI URBAN,522201,rainbowskerala[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4681590/12,4681590,22/12/2025 15:16,2268
******91126 Closed,Closed,KERALA EM SCHOOL MARISPET,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,2-Urban,NA,,Tenali (M) - Ward No.22,Tenali-Municipality,MORRISPETA 522202,522201,keralatenali[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4681721/12,4681721,22/12/2023 11:48,2268
******00511 Operational,,KERALA ENGLISH MEDIUM SCHOOL,,,,Andhra Pradesh,6-Pr. Up Pr. and Secondary Only,38-Pvt.Unaided,1 To 10,3-Co-educational,2-Urban,NA,,Mangalagiri (M) - Ward No.29,Mangalagiri-Municipality,NEW BANK COLONY MANGALAGIRI MANGALAGIRI (U)(VILL) MANGALAGIRI(MANDAL) GUNTUR(DIST),522503,jojomonjoseph[at]yahoo[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4679575/12,4679575,20/12/2025 13:16,2268
******00509 Closed,Closed,KERALA MODEL SCHOOL,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,1-Rural,Kollipara,Athota,,,ATHOTA ATHOTA ATHOTA(VILL) KOLLIPARA(MANDAL) GUNTUR(DIST),522306,keralaemschool41[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4681353/12,4681353,04/08/2025 12:51,2268
******00104 Permanently Closed,,KESAVA REDDY EM HS,,,,Andhra Pradesh,6-Pr. Up Pr. and Secondary Only,38-Pvt.Unaided,1 To 10,3-Co-educational,1-Rural,Pedakakani,Koppuravuru,,,NA,522508,,https://kys.udiseplus.gov.in/#/schooldetail/4715936/12,4715936,15/10/2020 12:18,2268
******00904 Operational,,KG HS KR KONDURU,,,,Andhra Pradesh,7-Upper Pr. and Secondary,38-Pvt.Unaided,6 To 10,3-Co-educational,1-Rural,Duggirala,Kantamraju Konduru,,,K R KONDUR K R KONDUR K.R.KONDURU(VILL) DUGGIRALA(MANDAL) GUNTUR(DIST),522330,kghighschool[at]outlook[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4681307/12,4681307,15/10/2020 12:18,2268
******00660 Operational,,KHATHIJATUL KUBRA NISWAN TOOFAN NAGAR,,,,Andhra Pradesh,2-Primary with Upper Primary,98-Madarsa Unrecognized,1 To 8,3-Co-educational,2-Urban,NA,,Guntur (M Corp.) - Ward No.33,Guntur-Municipal Corporations,TOOFAN NAGAR GUNTUR GUNTUR (U)(VILL) GUNTUR(MANDAL) GUNTUR(DIST),522006,kqniswan2007[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4680769/12,4680769,05/01/2026 15:00,2268
******01523 Operational,,KIDZEE SCHOOL,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,1-Rural,Tadepalle,Ippatam,,,"KUNCHANAPALLI, TADEPALLI MANDAL",522501,mrctadepalli[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4721971/12,4721971,24/09/2024 11:53,2268
******91014 Operational,,K J D S M E S HYER PET,,,,Andhra Pradesh,1-Primary,34-MUNCIPAL,1 To 5,3-Co-educational,2-Urban,NA,,Tenali (M) - Ward No.2,Tenali-Municipality,TENALI (1st WARD) HYERPET TENALI (M)(VILL) TENALI(MANDAL) GUNTUR(DIST),522201,venyalatha9[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4681644/12,4681644,22/12/2025 15:42,2268
******90503 Operational,,"K.K. MPL HIGH SCHOOL, MANGALAGIRI",,,,Andhra Pradesh,6-Pr. Up Pr. and Secondary Only,34-MUNCIPAL,1 To 10,3-Co-educational,2-Urban,NA,,Mangalagiri (M) - Ward No.29,Mangalagiri-Municipality,24th WARD 24th WARD MANGALAGIRI (M)(VILL) MANGALAGIRI(MANDAL) GUNTUR(DIST),522503,kkmchs2025[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4679625/12,4679625,20/12/2025 13:28,2268
******00889 Operational,,KKR GOWTHAM,,,,Andhra Pradesh,6-Pr. Up Pr. and Secondary Only,38-Pvt.Unaided,1 To 10,3-Co-educational,2-Urban,NA,,Tenali (M) - Ward No.40,Tenali-Municipality,JAYAPRAKASH NAGAR GANGAMMAPET TENALI,522201,tenaligcs[at]yahoo[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4681610/12,4681610,22/12/2025 15:21,2268
******00113 Operational,,KONDAPANENI RANGARAO EM HIGH SCHOOL,,,,Andhra Pradesh,6-Pr. Up Pr. and Secondary Only,38-Pvt.Unaided,1 To 10,3-Co-educational,1-Rural,Duggirala,Chiluvuru,,,CHILUVURU VILL DUGGIRALA MANDAL GUNTUR DIST,522330,kondapaneni2018[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4719159/12,4719159,11/03/2024 16:59,2268
******00720 Operational,,KOWSHIK JUNIOR COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,2-Urban,NA,,Guntur (M Corp.) - Ward No.35,Guntur-Municipal Corporations,BUDAMPADU GUNTUR GUNTUR ADDRESS,522509,renu786.8145[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4719127/12,4719127,20/12/2025 12:07,2268
******00327 Permanently Closed,,KRISHNA CHAITANYA EM SCHOOL,,,,Andhra Pradesh,2-Primary with Upper Primary,61-Unrecognised Schools,1 To 7,3-Co-educational,1-Rural,Pedakakani,Pedakakani,,,NA,522509,,https://kys.udiseplus.gov.in/#/schooldetail/4681237/12,4681237,15/10/2020 12:18,2268
******91202 Operational,,KRISHNANAGAR AIDED ELE.,,,,Andhra Pradesh,1-Primary,35-Pvt.Aided,1 To 5,3-Co-educational,2-Urban,NA,,Guntur (M Corp.) - Ward No.31,Guntur-Municipal Corporations,1st WARD (PRAK ROAD) GUNTUR (MNDL) GUNTUR (CORP.)-2(VILL) GUNTUR(MANDAL) GUNTUR(DIST),522006,chnrao1968[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4680925/12,4680925,20/12/2025 14:43,2268
******00898 Closed,Closed,KRISHNAVENI PUBLIC SCHOOL CHENCHUPET,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,2-Urban,NA,,Tenali (M) - Ward No.26,Tenali-Municipality,tenali 522202,522201,,https://kys.udiseplus.gov.in/#/schooldetail/4680867/12,4680867,15/10/2020 12:18,2268
******00905 Operational,,KR S KR KONDURU,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,1-Rural,Duggirala,Kantamraju Konduru,,,KR KONDURU VILL DUGGIRALA MANDAL GUNTUR DIST,522330,kghighschool[at]outlook[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4681308/12,4681308,16/06/2023 15:21,2268
******91063 Operational,,KSMHS CHENCHUPET,,,,Andhra Pradesh,7-Upper Pr. and Secondary,34-MUNCIPAL,6 To 10,3-Co-educational,2-Urban,NA,,Tenali (M) - Ward No.26,Tenali-Municipality,27th WARD CHENCHUPET TENALI (M)(VILL) TENALI(MANDAL) GUNTUR(DIST),522202,ksmhighschool1960[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4712171/12,4712171,22/12/2025 15:59,2268
******00314 Permanently Closed,,K.S.RAO SCHOOL BRODIPET 4TH LINE,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,2-Urban,NA,,Guntur (M Corp.) - Ward No.35,Guntur-Municipal Corporations,NA,522002,,https://kys.udiseplus.gov.in/#/schooldetail/4715847/12,4715847,15/10/2020 12:18,2268
******91265 Operational,,KSRPHS R AGRAHARAM,,,,Andhra Pradesh,7-Upper Pr. and Secondary,34-MUNCIPAL,6 To 10,3-Co-educational,2-Urban,NA,,Guntur (M Corp.) - Ward No.17,Guntur-Municipal Corporations,1st WARD R AGRAHARAM GUNTUR (CORP.)-2(VILL) GUNTUR(MANDAL) GUNTUR(DIST),522003,ksrmchschool[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4680984/12,4680984,20/12/2025 12:40,2268
******91416 Operational,,K.S.R.PUBLIC SCHOOL,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,2-Urban,NA,,Guntur (M Corp.) - Ward No.34,Guntur-Municipal Corporations,NALLACHERUVU 15/2 GUNTUR GUNTUR GUNTUR(MANDAL) GUNTUR(DIST),522002,,https://kys.udiseplus.gov.in/#/schooldetail/4650007/12,4650007,20/12/2025 12:40,2268
******91249 Operational,,KSRT MCPS KVP COLONY -24,,,,Andhra Pradesh,1-Primary,34-MUNCIPAL,1 To 5,3-Co-educational,2-Urban,NA,,Guntur (M Corp.) - Ward No.27,Guntur-Municipal Corporations,1st WARD KONDA VENKATAPPAIAH COLONY GUNTUR (CORP.)-2(VILL) GUNTUR(MANDAL) GUNTUR(DIST),522004,ksrtmcps24[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4680968/12,4680968,20/12/2025 14:49,2268
******91431 Operational,,KSRT MHS K.V.P.COLONY,,,,Andhra Pradesh,7-Upper Pr. and Secondary,34-MUNCIPAL,6 To 10,3-Co-educational,2-Urban,NA,,Guntur (M Corp.) - Ward No.27,Guntur-Municipal Corporations,K.V.P.COLONY GUNTUR GUNTUR GUNTUR(MANDAL) GUNTUR(DIST),522004,ksrtmchighschool[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4681081/12,4681081,20/12/2025 15:23,2268
******00203 Operational,,KSR ZPHS ANNAPARRU,,,,Andhra Pradesh,7-Upper Pr. and Secondary,33-MPP_ZPP SCHOOLS,6 To 10,3-Co-educational,1-Rural,Pedanandipadu,Annaparru,,,ANNAPARRU(VILL) PEDANANDIPADU(MANDAL) GUNTUR(DIST),522235,ksrzphighschool[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4682786/12,4682786,22/12/2025 14:14,2268
******00609 Operational,,KURAPATI(EM)SCHOOL VADDESWARAM,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,2-Urban,NA,,Tadepalli Ward No.20,Tadepalli-Municipality,VADDESWRAMVILLTADEPALLI MANDAL GUNTURDIST522501,522502,kurapati.ems[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4679524/12,4679524,08/10/2024 11:51,2268
******00715 Closed,Closed,KUSUMA VIDYALAYAM SHRAFF BAZER SALTBAZER TENALI,,,,Andhra Pradesh,6-Pr. Up Pr. and Secondary Only,38-Pvt.Unaided,1 To 10,3-Co-educational,2-Urban,NA,,Tenali (M) - Ward No.12,Tenali-Municipality,Veera Raghavulu Street Tenali,522201,kvidyalayam[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4681568/12,4681568,15/10/2020 12:18,2268
******91052 Permanently Closed,,KUSU VIDYALAYAM SB,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,2-Urban,NA,,Tenali (M) - Ward No.9,Tenali-Municipality,NA,522201,,https://kys.udiseplus.gov.in/#/schooldetail/4715995/12,4715995,15/10/2020 12:18,2268
******00807 Closed,Closed,KVPS RAVELA,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,1-Rural,Tadikonda,Ravela,,,RAVELA RAVELA RAVELA(VILL) TADIKONDA(MANDAL) GUNTUR(DIST),522018,,https://kys.udiseplus.gov.in/#/schooldetail/4679707/12,4679707,23/09/2024 12:12,2268
******91347 Operational,,KVR HS GUNTUR,,,,Andhra Pradesh,6-Pr. Up Pr. and Secondary Only,38-Pvt.Unaided,1 To 10,3-Co-educational,2-Urban,NA,,Guntur (M Corp.) - Ward No.3,Guntur-Municipal Corporations,OLD GUNTUR GUNTUR GUNTUR (CORP.)-3(VILL) GUNTUR(MANDAL) GUNTUR(DIST),522001,kvrems[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4681053/12,4681053,20/12/2025 13:04,2268
******01981 Operational,,KVR UP SCHOOL MUGDUM NAGAR,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,2-Urban,GUNTUR EAST,,Guntur (M Corp.) - Ward No.6,Guntur-Municipal Corporations,MUGDUM NAGAR OLD GUNTUR,522001,,,,20/12/2025 12:18,2268
******00608 Operational,,KVR ZPHS THULLUR,,,,Andhra Pradesh,7-Upper Pr. and Secondary,33-MPP_ZPP SCHOOLS,6 To 10,3-Co-educational,1-Rural,Thullur,Thullur,,,THULLUR THULLUR TULLUR(VILL) THULLUR(MANDAL) GUNTUR(DIST),522237,kvrzphstulluru[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4679419/12,4679419,20/06/2025 17:34,2268
******00106 Closed,Closed,KVS HS CHILUVURU,,,,Andhra Pradesh,7-Upper Pr. and Secondary,38-Pvt.Unaided,6 To 10,3-Co-educational,1-Rural,Duggirala,Chiluvuru,,,CHILUVURU CHILUVURU CHILUVURU(VILL) DUGGIRALA(MANDAL) GUNTUR(DIST),522330,kvshighschool1923[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4681271/12,4681271,16/12/2023 10:28,2268
******00424 Closed,Closed,LAKHSMI GANAPATHI UP SCHOOL,,,,Andhra Pradesh,2-Primary with Upper Primary,61-Unrecognised Schools,1 To 7,3-Co-educational,1-Rural,Prathipadu,Prathipadu,,,PRATHIPADU,522019,prasagpr[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4681899/12,4681899,10/05/2022 17:36,2268
******00639 Operational,,LAKSHYA JUNIOR KALASALA (06153),,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,2-Urban,NA,,Guntur (M Corp.) - Ward No.4,Guntur-Municipal Corporations,"Bhagavan heights,Nagaralu,Amaravathi road",522034,Gunturoxfordjuniorcollege[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4721050/12,4721050,20/12/2025 12:20,2268
******00314 Permanently Closed,,LAYOLA NOWLUR,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,1-Rural,Mangalagiri,NA,,,NA,522503,,https://kys.udiseplus.gov.in/#/schooldetail/4715770/12,4715770,15/10/2020 12:18,2268
******01007 Operational,,LAYOLA PS NALLAPADU,,,,Andhra Pradesh,1-Primary,38-Pvt.Unaided,1 To 5,3-Co-educational,2-Urban,NA,,Guntur Ward No. 53,Guntur-Municipal Corporations,LOYOLA NAGAR NALLAPADU NALLAPADU(VILL) GUNTUR(MANDAL) GUNTUR(DIST),522005,loyolahighschoolgnt[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4680803/12,4680803,20/12/2025 13:02,2268
******90543 Operational,,LB SSS MANGALAGIRI,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,2-Urban,NA,,Mangalagiri (M) - Ward No.2,Mangalagiri-Municipality,KOTHA PET MANGALAGIRI MANGALAGIRI (M)(VILL) MANGALAGIRI(MANDAL) GUNTUR(DIST),522503,nag041[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4678964/12,4678964,20/12/2025 13:55,2268
******91288 Operational,,LEMHS BRODIPET,,,,Andhra Pradesh,7-Upper Pr. and Secondary,35-Pvt.Aided,6 To 10,3-Co-educational,2-Urban,NA,,Guntur (M Corp.) - Ward No.40,Guntur-Municipal Corporations,08th WARD BRODIEPET GUNTUR (CORP.)-2(VILL) GUNTUR(MANDAL) GUNTUR(DIST),522002,suneethi288[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4681010/12,4681010,20/12/2025 12:36,2268
******91207 Operational,,LEM PS GUNTUR,,,,Andhra Pradesh,1-Primary,35-Pvt.Aided,1 To 5,3-Co-educational,2-Urban,NA,,Guntur (M Corp.) - Ward No.40,Guntur-Municipal Corporations,1st WARD 6/13 BRODIPET GUNTUR (CORP.)-2(VILL) GUNTUR(MANDAL) GUNTUR(DIST),522002,mukkalaheleena[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4680931/12,4680931,20/12/2025 12:35,2268
******00814 Operational,,"LIONS MONTESSORI HIGH SCHOOL, NAGULAPADU",,,,Andhra Pradesh,6-Pr. Up Pr. and Secondary Only,39-Pvt.Unaided (CBSE Syllabus),1 To 10,3-Co-educational,1-Rural,Pedanandipadu,Pedanandipadu,,,PEDANANDIPADU GUNTUR,522235,lmhschool1988[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4682818/12,4682818,22/12/2025 19:00,2268
******00413 Closed,Closed,LITTILE ROSES ENGLISH MEDIUM SCHOOL,,,,Andhra Pradesh,1-Primary,38-Pvt.Unaided,1 To 5,3-Co-educational,1-Rural,Pedakakani,Venigandla,,,NEAR CANARA BANK SUGALI COLONY ROAD VENIGANDLA VILLAGE PEDAKAKANI MANDAL GUNTUR DISTRICT,522509,littleroses2019[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4681244/12,4681244,01/10/2025 11:42,2268
******00116 Permanently Closed,,LITTLE BLOOMS EMS VMPADU,,,,Andhra Pradesh,1-Primary,61-Unrecognised Schools,1 To 5,3-Co-educational,1-Rural,Vatticherukuru,Kornepadu,,,NA,522017,,https://kys.udiseplus.gov.in/#/schooldetail/4716017/12,4716017,15/10/2020 12:18,2268
******00114 Permanently Closed,,LITTLE BLOOMS VINJANAMPADU,,,,Andhra Pradesh,1-Primary,61-Unrecognised Schools,1 To 5,3-Co-educational,1-Rural,Vatticherukuru,Kornepadu,,,NA,522017,,https://kys.udiseplus.gov.in/#/schooldetail/4681842/12,4681842,15/10/2020 12:18,2268
******01208 Operational,,LITTLE BUDS MS MUTLURU,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,1-Rural,Vatticherukuru,Mutluru,,,"THOORPU VEEDHI, MUTLURU(VILL) VATTICHERUKURU(MANDAL) GUNTUR(DIST)",522212,sridevaharsha[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4681873/12,4681873,28/09/2024 15:38,2268
