udise_code,status,school_name,state,edu_district,edu_block,academic_year,school_category,school_management,class_range,school_type,school_location,lgd_block,lgd_village,lgd_ward,urban_local_body,address,pin_code,email,know_more_url,schooldetail_id,last_modified_time,total_results_hint
******00601 Operational,,MPPS CHINTAPALLI,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Karempudi,Chintapalle,,,CHINTAPALLI CHINTAPALLI CHINTAPALLI(VILL) KAREMPUDI(MANDAL) GUNTUR(DIST),522614,MPPSCHOOLCPALLI[at]GMAIL[dot]COM,https://kys.udiseplus.gov.in/#/schooldetail/4680157/12,4680157,24/09/2024 07:23,2501
******00305 Operational,,MPPS CHINTHALACHERUVU (DG TO PS),,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Nuzendla,Chintala Cheruvu,,,CHINTHALACHERVU CHINTHALACHERVU CHINTALA CHERUVU(VILL) NUZENDLA(MANDAL) GUNTUR(DIST),522659,mppschoolchintalacheruvu[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4682572/12,4682572,20/09/2024 10:39,2501
******01508 Operational,,MPPS CHINTHALATHANDA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Macherla,Nagulavaram,,,CHINTHALATHANDA CHINTHALATHANDA NAGULA VARAM(VILL) MACHERLA(MANDAL) GUNTUR(DIST),522426,chthanda508[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4678868/12,4678868,28/07/2025 12:29,2501
******00504 Operational,,MPPS CHIRUMAMILLA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Nadendla,Chirumamilla,,,CHIRU CHIRUMAMILLA(VILL) NADENDLA(MANDAL) GUNTUR(DIST),522234,mppschirumamilla504[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4682019/12,4682019,15/10/2020 12:18,2501
******00403 Operational,,MPPS CHITTAPURAM,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Ipur,Chittapuram,,,CHITTAPURAM(VILL) EPURU(MANDAL) GUNTUR(DIST),522658,subburaopushadapu[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4682351/12,4682351,30/08/2024 15:29,2501
******00301 Permanently Closed,,MPPS CHITYALATHANDA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Bellamkonda,NA,,,NA,522411,,https://kys.udiseplus.gov.in/#/schooldetail/4715748/12,4715748,15/10/2020 12:18,2501
******01003 Operational,,MPPS CH KT PALEM (DG TO PS),,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Vinukonda,Thimmayapalem,,,CHEEKATEEGALAPALEM CHEEKATEEGALAPALEM THIMMAYAPALEM(VILL) VINUKONDA(MANDAL) GUNTUR(DIST),522647,,https://kys.udiseplus.gov.in/#/schooldetail/4682446/12,4682446,22/07/2022 12:19,2501
******00201 Operational,,MPPS CHOWTA PALEM,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Vinukonda,Chowtapalem,,,CHOWTA PALEM(VILL) VINUKONDA(MANDAL) GUNTUR(DIST),522647,mrcvnk123[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4682434/12,4682434,19/12/2025 16:29,2501
******00301 Operational,,MPPS CHOWTAPAPAYAPALEM,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Rajupalem,Chowtapapayapalem,,,CHOWTAPAYAPALEM CHOWTA PAPAYA PALEM CHOWTA PAPAYA PALEM RAJUPALEM(MANDAL) GUNTUR(DIST),522411,mppsbccp301[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4679947/12,4679947,24/12/2025 14:35,2501
******90404 Operational,,MPPS CHRISTIAN PALEM,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,2-Urban,NA,,Macherla (M) - Ward No.18,Macherla-Municipality,16TH WARD BEHIND BAPTIST CHURCH MACHERLA(VILL) MACHERLA(MANDAL) GUNTUR(DIST),522426,mpps1026[at]yahoo[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4678902/12,4678902,15/10/2020 12:18,2501
******00301 Operational,,MPPS CHURCH IRUKUPALEM,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Muppalla,Madala,,,IRUKUPALEM IRUKUPALEM MADALA(VILL) MUPPALLA(MANDAL) GUNTUR(DIST),522403,mppschurch301[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4680481/12,4680481,12/03/2024 14:35,2501
******01006 Operational,,MPPS (C K C) KAREMPUDI,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Karempudi,Karempudi,,,CHENNAKESAVACOLONY KAREMPUDI KAREMPUDI(VILL) KAREMPUDI(MANDAL) GUNTUR(DIST),522614,Mppsckc[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4680173/12,4680173,12/03/2024 14:56,2501
******00803 Closed,Closed,MPPS COWDARI NAGAR,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Narasaraopeta,Lingamguntla Agraharam (Part),,,LINGAMGUNTLA AGRAHAR LINGAMGUNTLA AGRAHAR LINGAMGUNTLA AGRAHAR(VILL) NARASARAOPETA(MANDAL) GUNTUR(DIST),522601,headmastermppschnagarnrt[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4682124/12,4682124,19/12/2023 16:53,2501
******01107 Operational,,MPPS (CP) GANAPAVARAM,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,2-Urban,NA,,NA,NA,CHAVITIPALEM GANAPAVARAM GANAPAVARAM(VILL) NADENDLA(MANDAL) GUNTUR(DIST),522619,mppscpganapavaram[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4682068/12,4682068,25/09/2024 13:42,2501
******00802 Operational,,MPPS C.P.THANDA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Rajupalem,Uppalapadu,,,CHALLAPALLITHANDA CHALLAPALLITHANDA UPPALAPADU(VILL) RAJUPALEM(MANDAL) GUNTUR(DIST),522615,suhana3101[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4679995/12,4679995,24/12/2025 14:40,2501
******00202 Operational,,MPPS CRN COLONY,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Nuzendla,Murthuzapuram,,,CHENNAREDDY NAGAR COLONY CHENNAREDDY NAGAR COLONY MURTHUZAPURAM(VILL) NUZENDLA(MANDAL) GUNTUR(DIST),522659,nuzendlamrc[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4682566/12,4682566,03/10/2024 16:37,2501
******00804 Operational,,MPPS DACHEPALLI(BC),,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,2-Urban,NA,,Election Ward No.4,DACHEPALLI-Town Panchayat,B.C. COLONY DACHEPALLI DACHEPALLI(VILL) DACHEPALLE(MANDAL) GUNTUR(DIST),522414,mppsbcdachepalli10[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4679070/12,4679070,12/03/2024 14:49,2501
******00805 Operational,,MPPS DACHEPALLI(IC),,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,2-Urban,NA,,Election Ward No.10,DACHEPALLI-Town Panchayat,INDIRA COLONY DACHEPALLI DACHEPALLI(VILL) DACHEPALLE(MANDAL) GUNTUR(DIST),522414,hmmppsic805[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4679071/12,4679071,02/07/2022 13:13,2501
******00801 Operational,,MPPS DACHEPALLI (M),,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,2-Urban,NA,,Election Ward No.4,DACHEPALLI-Town Panchayat,DACHEPMASZID CENTRE DACHEPALLI(VILL) DACHEPALLE(MANDAL) GUNTUR(DIST),522414,mppsdachepallimain[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4679063/12,4679063,26/09/2024 10:58,2501
******00803 Operational,,MPPS DACHEPALLI (U),,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,2-Urban,NA,,Election Ward No.4,DACHEPALLI-Town Panchayat,MASEED CENTER DACHEPALLI DACHEPALLI(VILL) DACHEPALLE(MANDAL) GUNTUR(DIST),522414,,https://kys.udiseplus.gov.in/#/schooldetail/4679069/12,4679069,30/08/2024 15:10,2501
******00202 Operational,,MPPS DAIDA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Gurazala,Daida,,,DAIDA GURAZALA,522415,dasarivengaiah1976[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4678998/12,4678998,15/10/2020 12:18,2501
******00201 Operational,,MPPS DAIDA_SC,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Gurazala,Daida,,,DAIDA GURAZALA,522415,rchintalapati.2007[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4678997/12,4678997,15/10/2020 12:18,2501
******00203 Permanently Closed,,MPPS DAIDA_ST,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Gurazala,Daida,,,NA,522415,,https://kys.udiseplus.gov.in/#/schooldetail/4715724/12,4715724,15/10/2020 12:18,2501
******00603 Operational,,MPPS DANDAMUDI,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Chilakaluripet,Manukondavaripalem,,,DANDAMUDI DANDAMUDI MANUKONDAVARIPALEM(VILL) CHILAKALURIPETA(MANDAL) GUNTUR(DIST),522616,mppsdandamudi[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4682670/12,4682670,19/07/2022 11:00,2501
******00301 Operational,,MPPS DARIVEMULA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Durgi,Darivemula,,,"DARIVEMULA DARIVEMULA DARIVEMULA(VILL) DURGI(MANDAL),PALNADU(DIST)",522612,mppschooldarivemula[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4680205/12,4680205,12/03/2024 14:53,2501
******00804 Operational,,MPPS DAVUPALLI,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Veldurthy,Srigiripadu,,,DAVUPALLLI SIRIGIRIPADU(VILL) SRIGIRIPADU(VILL) VELDURTHI(MANDAL) GUNTUR(DIST),522613,meoveldurthy20[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4680284/12,4680284,15/10/2020 12:18,2501
******00703 Operational,,MPPS D D PALEM,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Sattenapalle,Panidem,,,DEEPALADINNE PALEM PANIDEM(VILL) PANIDEM(VILL) SATTENAPALLE(MANDAL) GUNTUR(DIST),522403,mppsddpalem[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4679800/12,4679800,12/03/2024 13:38,2501
******00108 Operational,,MPPS DEVARAMPADU OLD UP,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Rajupalem,Nemalipuri,,,DEVARAM PADU DEVARAM PADU NEMALIPURI(VILL) RAJUPALEM(MANDAL) GUNTUR(DIST),522413,vsk89165[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4679928/12,4679928,24/12/2025 14:33,2501
******00401 Operational,,MPPS DHARMAVARAM,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Durgi,Dharmavaram,,,DHARMAVARAM DHARMAVARAM DHARMAVARAM(VILL) DURGI(MANDAL) GUNTUR(DIST),522612,mppscdharmavaram[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4680208/12,4680208,24/01/2023 20:59,2501
******01102 Operational,,MPPS DHULLIPALLA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Sattenapalle,Dhulipalla,,,DHULIPALLA(VILL) SATTENAPALLI (MNDL) DHULIPALLA(VILL) SATTENAPALLE(MANDAL) GUNTUR(DIST),522412,,https://kys.udiseplus.gov.in/#/schooldetail/4679818/12,4679818,30/01/2023 11:40,2501
******01101 Operational,,MPPS DHULLIPALLA(BNC),,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Sattenapalle,Dhulipalla,,,DHULLIPALLA(VILL) BHAGYANAGAR COLONY DHULIPALLA(VILL) SATTENAPALLE(MANDAL) GUNTUR(DIST),522412,thokalaatchaiah01[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4679817/12,4679817,15/10/2020 12:18,2501
******00806 Operational,,MPPS DINTENAPADU,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Edlapadu,Edlapadu,,,DINTENAPADU EDLAPADU(VILL) EDLAPADU(VILL) EDLAPADU(MANDAL) GUNTUR(DIST),522233,mppsdintenapadu9[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4681961/12,4681961,12/03/2024 15:08,2501
******00603 Operational,,MPPS DOMALAGUNDAM,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Bollapalle,Gandiganumala,,,DOMAL GUNDAM DOMAL GUNDAM GANDIGANUMALA(VILL) BOLLAPALLE(MANDAL) GUNTUR(DIST),522663,,https://kys.udiseplus.gov.in/#/schooldetail/4680343/12,4680343,15/10/2020 12:18,2501
******00602 Operational,,MPPS DOMALAGUNDAM THANDA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Bollapalle,Gandiganumala,,,DOMALA GUNDAM THANDA DOMALA GUNDAM THANDA GANDIGANUMALA(VILL) BOLLAPALLE(MANDAL) GUNTUR(DIST),522663,bhukyasardhanaik123[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4680342/12,4680342,20/09/2024 15:18,2501
******00801 Operational,,MPPSDONDAPADU,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Vinukonda,Dondapadu,,,DONDAPADU DONDAPADU DONDAPADU(VILL) VINUKONDA(MANDAL) GUNTUR(DIST),522647,tsrinivasarao2014[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4682441/12,4682441,12/03/2024 13:31,2501
******00202 Operational,,MPPS DONDAPADU AGRAHARAM,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Narasaraopeta,Dondapadu Agraharam,,,DONDAPADU AGRAHARAM DONDAPADU AGRAHARAM DONDAPADU AGRAHARAM(VILL) NARASARAOPETA(MANDAL) GUNTUR(DIST),522549,katarihanumantharao[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4682084/12,4682084,24/12/2025 19:40,2501
******00201 Operational,,MPPS DONDAPADU SC,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Narasaraopeta,Dondapadu Agraharam,,,S.C.COLONY DONDAPADU AGRAHARAM DONDAPADU AGRAHARAM(VILL) NARASARAOPETA(MANDAL) GUNTUR(DIST),522549,mppsdondapadusc[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4682083/12,4682083,24/12/2025 19:40,2501
******01121 Operational,,MPPS DP COLONY VNK,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,2-Urban,NA,,Vinukonda M Ward No 1,Vinukonda-Municipality,VINUKONDA(VILL) DHARMAPURI COLONY VINUKONDA (PT)(VILL) VINUKONDA(MANDAL) GUNTUR(DIST),522647,,https://kys.udiseplus.gov.in/#/schooldetail/4682464/12,4682464,22/07/2022 12:26,2501
******00503 Operational,,MPPS (DPEP) CHALLAGUNDLA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Nekarikallu,Challagundla,,,SUNNAPUBATTI CHALLAGUNDLA CHALLAGUNDLA(VILL) NAKARIKALLU(MANDAL) GUNTUR(DIST),522615,challagundlamppsdpep[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4680438/12,4680438,27/09/2024 17:18,2501
******00101 Operational,,MPPS (DPEP) CHENNAYAPALEM,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Machavaram,Chennayapalem,,,CHNNAYAPALEM CHNNAYAPALEM CHENNAYAPALEM(VILL) MACHAVARAM(MANDAL) GUNTUR(DIST),522414,Mppsdpep[at]101gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4679101/12,4679101,15/10/2020 12:18,2501
******00505 Operational,,MPPS (DPEP) SAVALYAPURAM,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Savalyapuram,Kanumarlapudi,,,MPPS DPEP SAVALYAPURAM NEAR RAILWAY GATE SAVALYAPURAMI(VILL)(MANDAL) GUNTUR(DIST) PIN-522646,522646,rbattu093[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4682416/12,4682416,22/12/2025 12:25,2501
******00805 Operational,,MPPS DURGI (BC) COLONY,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Durgi,Durgi,,,B C COLONY DURGI DURGI(VILL) DURGI(MANDAL) GUNTUR(DIST),522612,shaikhaseena451[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4680222/12,4680222,12/03/2024 14:54,2501
******00802 Operational,,MPPS DURGI(HW),,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Durgi,Durgi,,,HARIJANWADA DURGI DURGI(VILL) DURGI(MANDAL) GUNTUR(DIST),522612,durgimppshw[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4679474/12,4679474,19/07/2022 11:31,2501
******00803 Operational,,MPPS DURGI (URDU),,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Durgi,Durgi,,,DURGI DURGI DURGI(VILL) DURGI(MANDAL) GUNTUR(DIST),522612,mppsdurgiurdu803[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4680220/12,4680220,14/05/2022 11:50,2501
******01203 Operational,,MPPS DUSHMANPET,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Ipur,Kondramutla,,,DUSHMANPET DUSHMANPET KONDRAMUTLA(VILL) EPURU(MANDAL) GUNTUR(DIST),522647,mppsdushmanpet1974[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4682385/12,4682385,12/03/2024 15:02,2501
******01605 Operational,,MPPS DV PALEM,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Nuzendla,Talarlapalle,,,DATLAVARIPALEM DATLAVARIPALEM TALARLAPALLI(VILL) NUZENDLA(MANDAL) GUNTUR(DIST),522660,gsridevi299[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4682626/12,4682626,15/10/2020 12:18,2501
******01103 Operational,,MPPS DWARAKAPUDI,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Macherla,Kothapalle,,,DWARAKAPURI DWARAKAPURI KOTHAPALLI(VILL) MACHERLA(MANDAL) GUNTUR(DIST),522426,mppsdwarakapuri[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4678847/12,4678847,12/03/2024 14:40,2501
******00910 Operational,,MPPS (DW) GANGALAKUNTA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Veldurthy,Gottipalla,,,GANGALAKUNTA GANGALAKUNTA GOTHIPALLA(VILL) VELDURTHI(MANDAL) GUNTUR(DIST),522613,meoveldurthy20[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4680303/12,4680303,15/10/2020 12:18,2501
******00803 Operational,,MPPS (DW) GANGIREDDYPALEM,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Machavaram,Machavaram,,,GANGIREDDYPALEM GANGIREDDYPALEM MACHAVARAM(VILL) MACHAVARAM(MANDAL) GUNTUR(DIST),522435,,https://kys.udiseplus.gov.in/#/schooldetail/4679127/12,4679127,15/10/2020 12:18,2501
******01002 Operational,,MPPS (DW) GUTHIKONDA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Piduguralla,Guttikonda,,,DALITHA WADA GUTHIKONDA GUTHIKONDA(VILL) PIDUGURALLA(MANDAL) GUNTUR(DIST),522413,hebsijanga1976[at]gmail[dot]co,https://kys.udiseplus.gov.in/#/schooldetail/4680114/12,4680114,15/10/2020 12:18,2501
******00502 Operational,,MPPS (DW) JANAPADU,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Piduguralla,Janapadu,,,DALITAWADA JANAPADU JANAPADU(VILL) PIDUGURALLA(MANDAL) GUNTUR(DIST),522413,sivareddyanubotula573[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4680095/12,4680095,15/10/2020 12:18,2501
******00403 Operational,,MPPS(DW) KOTHAPALEM,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Machavaram,Akurajupalle,,,KOTHAPALEM AKURAJUPALLI(VILL) MACHAVARAM(MANDAL) GUNTUR(DIST),522435,mppsdwkothapalem[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4679112/12,4679112,16/09/2024 10:47,2501
******00802 Operational,,MPPS (DW) MACHAVARAM,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Machavaram,Machavaram,,,SC COLONY ROAD MACHAVARAM MACHAVARAM(VILL) MACHAVARAM(MANDAL) GUNTUR(DIST),522435,mppsdw802[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4679126/12,4679126,15/10/2020 12:18,2501
******00702 Operational,,MPPS (DW) MALLAVOLU (DG TO PS),,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Machavaram,Mallavolu,,,NEAR RAMALURI TEMPLE S C COLONY MALLAVOLU MALLAVOLU(VILL) MACHAVARAM(MANDAL) GUNTUR(DIST),522435,mppsdwmallavolu702[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4679124/12,4679124,15/10/2020 12:18,2501
******00402 Operational,,MPPS(DW) MORJAMAPADU,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Machavaram,Akurajupalle,,,S.C. COLONY MORJAMPADU AKURAJUPALLI(VILL) MACHAVARAM(MANDAL) GUNTUR(DIST),522413,Ramana.sritha[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4679111/12,4679111,15/10/2020 12:18,2501
******00102 Operational,,MPPS (DW) T CHERUVU,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Piduguralla,Thummalacheruvu,,,DALITH WADA THUMMALA CHERUVU THUMMALACHERUVU(VILL) PIDUGURALLA(MANDAL) GUNTUR(DIST),522437,mppsdwtummalacheruvu[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4680002/12,4680002,15/10/2020 12:18,2501
******00302 Operational,,MPPS (DW) VEMAVARAM,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Machavaram,Vemavaram,,,VEMAVARAM VEMAVARAM VEMAVARAM(VILL) MACHAVARAM(MANDAL) GUNTUR(DIST),522435,,https://kys.udiseplus.gov.in/#/schooldetail/4679105/12,4679105,15/10/2020 12:18,2501
******01301 Operational,,MPPS EAST BAZAR ELLAMANDA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Narasaraopeta,Ellamanda,,,EAST BAZAR ELLAMANDA ELLAMANDA(VILL) NARASARAOPETA(MANDAL) GUNTUR(DIST),522601,ebyellamanda1301[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4682139/12,4682139,15/10/2020 12:18,2501
******00803 Operational,,MPPS(EC) DECHAVARAM,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Nekarikallu,Rupenaguntla,,,ERUKALA COLONY RUPENAGUNTLA RUPENAGUNTLA(VILL) NAKARIKALLU(MANDAL) GUNTUR(DIST),522603,dechavaramschoolec[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4680456/12,4680456,26/09/2024 10:23,2501
******00405 Operational,,MPPS (EC) NEKARIKALLU,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Nekarikallu,Nekarikallu,,,ERUKULA COLONY NEKARIKALLU NEKARIKALLU(VILL) NAKARIKALLU(MANDAL) GUNTUR(DIST),522615,jyothsnaperupogu2009[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4680426/12,4680426,23/09/2024 14:33,2501
******00807 Operational,,MPPS EDLAPADU (OLD UP),,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Edlapadu,Edlapadu,,,ERRACHERUVU(VILL) EDALAPADU (MNDL) EDLAPADU(VILL) EDLAPADU(MANDAL) GUNTUR(DIST),522233,Mppsoldupedlapadu[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4681962/12,4681962,15/10/2020 12:18,2501
